SEED,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
35,sex,v_decile_score,k-anonymity,10,50,0.008845875938779502,0.03675213675213673,0.045214687657375574,-0.06473214285714286,0.1163478739507362,0.7973484848484849,0.7632743362831859,0.8136792452830188,0.71875,0.7907986111111112,"[[497  79]
 [135 345]]",0.45184577,2.124406841569792,0.17492089
36,sex,v_decile_score,k-anonymity,10,50,0.1848302347909575,0.10922242314647379,-0.04166884873876231,0.12255227348157982,-0.04583316066470522,0.8020833333333334,0.7759914255091104,0.7735042735042735,0.7784946236559139,0.7995688008296491,"[[485 106]
 [103 362]]",0.49052793,1.8353025704879695,0.17910627
37,sex,v_decile_score,k-anonymity,10,50,0.130272155812655,-0.0028910529519171613,-0.07276700748683651,0.052826514110834825,0.011190476190476195,0.7954545454545454,0.7522935779816514,0.8497409326424871,0.6748971193415638,0.7865713666883258,"[[512  58]
 [158 328]]",0.96947813,1.8203226327896118,0.25704306
38,sex,v_decile_score,k-anonymity,10,50,0.10368287373004353,-0.013277310924369679,-0.04172714078374462,0.016599856100318625,0.07881334351922586,0.803030303030303,0.7734204793028322,0.8392434988179669,0.7171717171717171,0.797979797979798,"[[493  68]
 [140 355]]",0.9546232,3.7033650875091553,0.2546055
39,sex,v_decile_score,k-anonymity,10,50,0.17947458595088522,0.10677367977264918,-0.01641347801256421,0.05168476747424115,0.0807224790275638,0.7926136363636364,0.7758444216990789,0.832967032967033,0.7260536398467433,0.7918657712342331,"[[458  76]
 [143 379]]",1.0300894,2.0396554470062256,0.25981992
0,sex,v_decile_score,l-diversity,2,10,0.5743159044741469,0.7117789431222268,-0.01000324337242442,0.44804965433718524,0.0892857142857143,0.634469696969697,0.6077235772357723,0.5885826771653543,0.6281512605042017,0.6339032164589973,"[[371 209]
 [177 299]]",0.072273895,0.33486407995224,0.02499691
1,sex,v_decile_score,l-diversity,2,10,0.02260192140881495,0.03560232870577695,0.03793718597076967,-0.05504722067906276,0.18856434279415818,0.6647727272727273,0.63125,0.6352201257861635,0.6273291925465838,0.6618321355403076,"[[399 174]
 [180 303]]",0.009880312,0.4714101552963257,0.009880312
2,sex,v_decile_score,l-diversity,2,10,0.7260299509103336,0.914789999379614,0.05337724476480454,0.5567928730512249,-0.40387722132471726,0.6600378787878788,0.6733393994540491,0.5967741935483871,0.7724425887265136,0.6695835127341406,"[[327 250]
 [109 370]]",0.027072784,1.4368681907653809,0.026508793
3,sex,v_decile_score,l-diversity,2,10,0.2594401402979111,0.31590431996464485,0.04975914045330432,0.1508328654314056,0.1266642459452918,0.6751893939393939,0.6791393826005613,0.6552346570397112,0.7048543689320388,0.6759022306767403,"[[350 191]
 [152 363]]",0.1753962,1.4803962707519531,0.085309595
4,sex,v_decile_score,l-diversity,2,10,0.6200923787528868,0.7205882352941176,-0.08592439528382156,0.5305676855895196,0.547486033519553,0.603219696969697,0.5839126117179742,0.547486033519553,0.625531914893617,0.6054280734877641,"[[343 243]
 [176 294]]",0.09939591,0.6488077640533447,0.030783568
5,sex,v_decile_score,l-diversity,2,10,0.009304871373836843,-0.0022522522522522292,0.018296973961998586,-0.035589578297072266,0.10829493087557607,0.6704545454545454,0.6634429400386848,0.6621621621621622,0.6647286821705426,0.6703273040482343,"[[365 175]
 [173 343]]",0.020798042,1.453663945198059,0.020367809
6,sex,v_decile_score,l-diversity,2,10,0.6083832335329341,0.7245370370370371,-0.027631614598856657,0.4838709677419355,0.6161417322834646,0.6297348484848485,0.615535889872173,0.6161417322834646,0.6149312377210217,0.6292206462828143,"[[352 195]
 [196 313]]",0.06759067,0.2615740893049786,0.025255483
7,sex,v_decile_score,l-diversity,2,10,0.6016451233842538,0.7295454545454545,0.03572267920094008,0.46472019464720193,0.626953125,0.6287878787878788,0.620889748549323,0.626953125,0.6149425287356322,0.6286323130569547,"[[343 191]
 [201 321]]",0.079284474,0.2703545093536377,0.032051962
8,sex,v_decile_score,l-diversity,2,10,0.23251067869008069,0.3141911688669815,0.05733270052206929,0.09943176660675707,0.21999726626571897,0.6742424242424242,0.6673114119922631,0.6460674157303371,0.69,0.6750359712230216,"[[367 189]
 [155 345]]",0.07862513,1.3403835198991065,0.062473334
9,sex,v_decile_score,l-diversity,2,10,0.12143918786281166,0.20051742919389975,0.07976107013657141,0.002152273338714039,0.1846936710324688,0.665719696969697,0.655609756097561,0.6614173228346457,0.6499032882011605,0.6653969131172779,"[[367 172]
 [181 336]]",0.026283622,1.3320527076721191,0.025702287
10,sex,v_decile_score,l-diversity,2,10,0.719626168224299,0.92,0.06289719626168222,0.543859649122807,0.5974025974025974,0.6609848484848485,0.6727605118829981,0.5974025974025974,0.7698744769874477,0.6704043665214056,"[[330 248]
 [110 368]]",0.06326188,0.9844979982624206,0.0509903
11,sex,v_decile_score,l-diversity,2,10,0.5214421207519072,0.7088087351245246,0.08236469037896732,0.34080298786181135,-0.000723065798987621,0.6761363636363636,0.64375,0.665948275862069,0.6229838709677419,0.6730990783410138,"[[405 155]
 [187 309]]",0.041446786,1.3186285495758057,0.038444433
12,sex,v_decile_score,l-diversity,2,10,0.6039952996474736,0.7180094786729858,0.01222091656874269,0.49184149184149184,0.5894941634241245,0.6098484848484849,0.5952848722986247,0.5894941634241245,0.6011904761904762,0.609472049689441,"[[341 211]
 [201 303]]",0.08888553,0.405481511119182,0.031757846
13,sex,v_decile_score,l-diversity,2,10,0.617096018735363,0.7468982630272953,0.007014167458900489,0.5011086474501109,0.571157495256167,0.6145833333333334,0.5966303270564915,0.571157495256167,0.6244813278008299,0.615376552402157,"[[348 226]
 [181 301]]",0.100313686,0.5590825080871582,0.035360895
14,sex,v_decile_score,l-diversity,2,10,0.6203271028037384,0.740139211136891,0.006495327102803761,0.4988235294117647,0.60075329566855,0.6202651515151515,0.6140519730510106,0.60075329566855,0.6279527559055118,0.6205457210184493,"[[336 212]
 [189 319]]",0.10011885,0.736545205116272,0.03535124
15,sex,v_decile_score,l-diversity,2,10,0.24425837320574167,0.22187187812187814,-0.021531100478468956,0.1730935730935731,0.07502497502497496,0.6875,0.6745562130177515,0.6564299424184261,0.6937119675456389,0.6878861791547022,"[[384 179]
 [151 342]]",0.079060405,1.4652650356292725,0.06369019
16,sex,v_decile_score,l-diversity,2,10,0.5917047589668808,0.7358722358722359,-0.010235845088196527,0.4561710495617105,0.10039370078740162,0.6410984848484849,0.6175580221997982,0.6,0.6361746361746362,0.640696013739492,"[[371 204]
 [175 306]]",0.0850234,0.38284461367461586,0.032256253
17,sex,v_decile_score,l-diversity,2,10,0.572803738317757,0.7158056996766674,-0.04032710280373841,0.4368360316328955,0.4418604651162791,0.6373106060606061,0.6219151036525172,0.603448275862069,0.6415478615071283,0.6375880900455996,"[[358 207]
 [176 315]]",0.11022152,0.5639905139802356,0.037925236
18,sex,v_decile_score,l-diversity,2,10,0.5936507936507937,0.6922336328626444,-0.04338624338624342,0.49485049833887046,0.07471264367816088,0.6136363636363636,0.5976331360946746,0.5738636363636364,0.6234567901234568,0.6143599740090968,"[[345 225]
 [183 303]]",0.098323464,0.33480313420295715,0.03475435
19,sex,v_decile_score,l-diversity,2,10,0.17578020209246176,0.2798688788567157,0.0881918984172404,0.040930232558139545,0.18735632183908046,0.6789772727272727,0.66402378592666,0.6607495069033531,0.6673306772908366,0.6784306816057072,"[[382 172]
 [167 335]]",0.16366342,1.2090985905431884,0.080393344
20,sex,v_decile_score,l-diversity,2,10,0.3524792083377198,0.4130355846042121,0.05380566375407936,0.24151440223499565,0.15155038759689926,0.6638257575757576,0.6978723404255319,0.597667638483965,0.8384458077709611,0.6758366604992372,"[[291 276]
 [ 79 410]]",0.08029811,1.7566255331039429,0.062083274
21,sex,v_decile_score,l-diversity,2,10,0.07498057498057498,0.024722932651321416,-0.00543900543900544,0.034418604651162754,0.11191011235955062,0.6723484848484849,0.6594488188976378,0.62152133580705,0.7023060796645703,0.6749872367234768,"[[375 204]
 [142 335]]",0.07839729,1.6572082042694092,0.06322918
22,sex,v_decile_score,l-diversity,2,10,0.5779326099371788,0.7176080726056843,0.028498001142204465,0.44033492292336696,0.2771317829457364,0.6297348484848485,0.6185365853658537,0.60727969348659,0.6302186878727635,0.6297567218748988,"[[348 205]
 [186 317]]",0.09359861,0.6054598093032837,0.034852818
23,sex,v_decile_score,l-diversity,2,10,0.06656780558665976,0.1297331955971931,0.07706322065187787,-0.043613481845797775,0.21428571428571425,0.6704545454545454,0.6547619047619048,0.632183908045977,0.6790123456790124,0.6710851202079272,"[[378 192]
 [156 330]]",0.0797425,1.8652689456939697,0.06358193
24,sex,v_decile_score,l-diversity,2,10,0.6009227220299884,0.729064039408867,0.031599567931747896,0.4880694143167028,0.5681381957773513,0.6079545454545454,0.588469184890656,0.5681381957773513,0.6103092783505155,0.6081318720999513,"[[346 225]
 [189 296]]",0.10199712,0.4250337713181738,0.03566377
25,sex,v_decile_score,l-diversity,2,10,0.2804071303305437,0.28926900006591516,-0.008124847381623557,0.22683742371120635,0.05815271284884538,0.6477272727272727,0.6580882352941176,0.5764895330112721,0.7665952890792291,0.6600378822306163,"[[326 263]
 [109 358]]",0.07307853,1.415234709185479,0.060814608
26,sex,v_decile_score,l-diversity,2,10,0.25607278810535844,0.27286663260091976,0.005650296171113456,0.1775638898108198,0.07746344564526386,0.6808712121212122,0.6750241080038573,0.6375227686703097,0.7172131147540983,0.683430501039021,"[[369 199]
 [138 350]]",0.08009486,1.9333793429032298,0.063795835
27,sex,v_decile_score,l-diversity,2,10,0.5742888704777686,0.7146341463414634,0.036177851422259044,0.4459980713596914,0.3389328063241107,0.6174242424242424,0.5968063872255489,0.5862745098039216,0.6077235772357723,0.6168050510292337,"[[353 211]
 [193 299]]",0.07761936,0.3871229339637157,0.028728206
28,sex,v_decile_score,l-diversity,2,10,0.5887290167865707,0.7111650485436893,0.02080497763951006,0.46919431279620855,0.5967413441955194,0.615530303030303,0.5907258064516129,0.5967413441955194,0.5848303393213573,0.6140367912823004,"[[357 198]
 [208 293]]",0.09752774,0.37153070735711047,0.03338341
29,sex,v_decile_score,l-diversity,2,10,0.6006959547629405,0.6883555041449778,-0.04250295159386064,0.5169199836423118,-0.19761904761904758,0.6022727272727273,0.5825049701789264,0.553875236294896,0.6142557651991615,0.603328228022724,"[[343 236]
 [184 293]]",0.08965388,0.6713695526123047,0.035360526
30,sex,v_decile_score,l-diversity,2,10,0.5947372643401524,0.7426807096733747,-0.005455274769354257,0.4535254860237934,0.3570726915520629,0.6401515151515151,0.62,0.6042884990253411,0.6365503080082136,0.639892025708852,"[[366 203]
 [177 310]]",0.08294563,0.5420580246349092,0.03088769
31,sex,v_decile_score,l-diversity,2,10,0.5978009259259259,0.7518072289156627,0.00347222222222221,0.4611331413982291,0.5886792452830188,0.6278409090909091,0.6135693215339233,0.5853658536585366,0.6446280991735537,0.6291322314049587,"[[351 221]
 [172 312]]",0.09084582,0.3310531973838806,0.03120926
32,sex,v_decile_score,l-diversity,2,10,0.6950231481481481,0.8818805236715684,0.01736111111111116,0.5251641137855579,-0.39669421487603307,0.6704545454545454,0.6777777777777778,0.6039603960396039,0.7721518987341772,0.6798903823567793,"[[342 240]
 [108 366]]",0.07413009,1.3670693635940552,0.062394917
33,sex,v_decile_score,l-diversity,2,10,0.060954670329670335,0.07348543108604633,0.04532967032967028,-0.032842601744438094,0.18225600120400332,0.6875,0.6745562130177515,0.6732283464566929,0.6758893280632411,0.6870355731225297,"[[384 166]
 [164 342]]",0.081616014,1.938755992167219,0.06408008
34,sex,v_decile_score,l-diversity,2,10,0.20846643973116868,0.2127717576501057,0.01754385964912286,0.1081105265041698,0.17647058823529416,0.6808712121212122,0.6793529971455756,0.6538461538461539,0.7069306930693069,0.6819589944475392,"[[362 189]
 [148 357]]",0.062112693,1.0286291940466872,0.050652914
35,sex,v_decile_score,l-diversity,2,10,0.6025486632655295,0.7658119658119659,0.05887762475093605,0.4631696428571429,0.4071969696969697,0.615530303030303,0.5996055226824457,0.5692883895131086,0.6333333333333333,0.6170138888888889,"[[346 230]
 [176 304]]",0.08582993,0.39302945137023926,0.029935535
36,sex,v_decile_score,l-diversity,2,10,0.0852579209217072,0.09150090415913203,0.0415291961246399,0.010786591437105864,0.1383427121262275,0.6903409090909091,0.6846673095467696,0.6206293706293706,0.7634408602150538,0.6981332896675946,"[[374 217]
 [110 355]]",0.0777513,1.3914220444101262,0.060596135
37,sex,v_decile_score,l-diversity,2,10,0.2088509176928296,0.1544430919050518,-0.04063424972532259,0.14696830061381694,0.10045959541128369,0.6818181818181818,0.664,0.6459143968871596,0.6831275720164609,0.681914663201213,"[[388 182]
 [154 332]]",0.08337103,1.545311450958252,0.06763235
38,sex,v_decile_score,l-diversity,2,10,0.16355224963715526,0.27210084033613446,0.09978229317851961,0.016085928666872196,0.26563708554633114,0.6666666666666666,0.6647619047619048,0.6288288288288288,0.705050505050505,0.6689245395127748,"[[355 206]
 [146 349]]",0.07579759,1.6766165494918823,0.06261532
39,sex,v_decile_score,l-diversity,2,10,0.14560822387207312,0.11342556447331431,0.02451170759565957,0.06003898635477578,0.18073640129064739,0.6799242424242424,0.6932849364791288,0.6586206896551724,0.7318007662835249,0.6805071247147962,"[[336 198]
 [140 382]]",0.18926015,1.7177139021044245,0.083187826
0,sex,v_decile_score,l-diversity,2,20,0.4905686143971595,0.6748016673389807,0.04499752479472863,0.3146288540142302,-0.12951945080091543,0.6931818181818182,0.6470588235294118,0.6719457013574661,0.6239495798319328,0.6869747899159664,"[[435 145]
 [179 297]]",0.034933455,1.1213984489440918,0.033610526
1,sex,v_decile_score,l-diversity,2,20,0.7112976874355575,0.896551724137931,0.025007774013518613,0.5404398549067024,0.603648424543947,0.6590909090909091,0.6691176470588235,0.6016528925619835,0.7536231884057971,0.6665149100842249,"[[332 241]
 [119 364]]",0.011989076,0.9721887111663818,0.01177319
2,sex,v_decile_score,l-diversity,2,20,0.7106816628347729,0.899714622495192,0.05455788230907843,0.5412026726057907,-0.400990099009901,0.6609848484848485,0.6703499079189686,0.5996705107084019,0.7599164926931107,0.6693863226030545,"[[334 243]
 [115 364]]",0.025333103,1.1149994134902954,0.024872426
3,sex,v_decile_score,l-diversity,2,20,0.48234066641507756,0.6536846757264391,0.0732013230625791,0.29683698296836986,-0.2946859903381642,0.6751893939393939,0.631578947368421,0.7067307692307693,0.570873786407767,0.6726827342390037,"[[419 122]
 [221 294]]",0.022418149,1.261521339416504,0.022346575
4,sex,v_decile_score,l-diversity,2,20,0.762501519387383,0.9520082226438963,-0.005603500668530437,0.5935453056768559,0.25272007912957467,0.6638257575757576,0.6904969485614647,0.5849335302806499,0.8425531914893617,0.6815155035945103,"[[305 281]
 [ 74 396]]",0.027004272,0.8626999646594269,0.02492535
5,sex,v_decile_score,l-diversity,2,20,0.0,0.0,-0.08960825709594178,0.0,0.0,0.5113636363636364,0.0,0.0,0.0,0.5,"[[540   0]
 [516   0]]",0.0,0.0,0.0
6,sex,v_decile_score,l-diversity,2,20,0.48982035928143713,0.6666666666666666,0.031051020131682372,0.3002481389578164,0.7041564792176039,0.6761363636363636,0.6274509803921569,0.7041564792176039,0.5658153241650294,0.6723043714060979,"[[426 121]
 [221 288]]",0.023449719,1.2471418380737305,0.023313351
7,sex,v_decile_score,l-diversity,2,20,0.07854747642658572,0.14977827050997783,0.08489868447450633,-0.04302415286926592,0.19986035019873238,0.6732954545454546,0.6673095467695275,0.6718446601941748,0.6628352490421456,0.673177924146541,"[[365 169]
 [176 346]]",0.026188362,1.082944393157959,0.025987003
8,sex,v_decile_score,l-diversity,2,20,0.04914570479354535,0.07273103305642692,0.055457997152349336,-0.05052375506054496,0.22419214920841468,0.6676136363636364,0.6528189910979229,0.6457925636007827,0.66,0.6672302158273381,"[[375 181]
 [170 330]]",0.012150554,0.6114975825702517,0.012010286
9,sex,v_decile_score,l-diversity,2,20,0.5041420118343195,0.6805555555555556,0.08331697467679977,0.3196125907990315,0.6901408450704225,0.6638257575757576,0.623541887592789,0.6901408450704225,0.5686653771760155,0.661883708996171,"[[407 132]
 [223 294]]",0.023796275,1.1616288423538208,0.023241792
10,sex,v_decile_score,l-diversity,2,20,0.5,0.7025,0.07925233644859819,0.3223684210526316,0.6565420560747663,0.6742424242424242,0.6203090507726269,0.6565420560747663,0.5878661087866108,0.6667704246355199,"[[431 147]
 [197 281]]",0.013902815,1.317611813545227,0.013803351
11,sex,v_decile_score,l-diversity,2,20,0.4935026562583101,0.6872776346460556,0.08934955650236664,0.3067893824196345,0.015255530129672068,0.6818181818181818,0.6410256410256411,0.6818181818181818,0.6048387096774194,0.6774193548387096,"[[420 140]
 [196 300]]",0.048684597,1.8487092302861132,0.044479977
12,sex,v_decile_score,l-diversity,2,20,0.4730274282766329,0.6391168651023003,0.06962253876357805,0.3065552333845017,0.008032128514056214,0.6609848484848485,0.6117136659436009,0.6746411483253588,0.5595238095238095,0.6565734989648033,"[[416 136]
 [222 282]]",0.02554765,1.1550319194793701,0.025175132
13,sex,v_decile_score,l-diversity,2,20,0.7179029378347671,0.8878349090680654,0.04331393326686295,0.5646711012564671,0.08412698412698416,0.6439393939393939,0.6630824372759857,0.583596214511041,0.7676348547717843,0.653852270591467,"[[310 264]
 [112 370]]",0.03264847,1.3725502490997314,0.031357273
14,sex,v_decile_score,l-diversity,2,20,0.7099532710280374,0.901166119263567,0.0821028037383178,0.5129411764705882,-0.35620915032679734,0.6865530303030303,0.7047279214986619,0.6443719412724307,0.7775590551181102,0.689874418070004,"[[330 218]
 [113 395]]",0.014917726,1.084123969078064,0.014917726
15,sex,v_decile_score,l-diversity,2,20,0.7057416267942583,0.8894230769230769,0.031818181818181746,0.5238095238095238,0.6271186440677966,0.6751893939393939,0.6832871652816251,0.6271186440677966,0.7505070993914807,0.6798716669248701,"[[343 220]
 [123 370]]",0.021052828,1.3634159564971924,0.02072163
16,sex,v_decile_score,l-diversity,2,20,0.26218906867831404,0.30712530712530706,0.058442468941922066,0.16426690664266907,0.14647665675817456,0.6628787878787878,0.6977928692699491,0.5896700143472023,0.8544698544698545,0.6785392750610142,"[[289 286]
 [ 70 411]]",0.020845097,1.197944164276123,0.020614855
17,sex,v_decile_score,l-diversity,2,20,0.722803738317757,0.8906308745018423,-0.015093457943925137,0.5480093676814989,-0.3756019261637239,0.6827651515151515,0.6995515695067265,0.625,0.7942973523421588,0.6900690301533803,"[[331 234]
 [101 390]]",0.02694818,1.8014906644821167,0.026566016
18,sex,v_decile_score,l-diversity,2,20,-0.001322751322751281,0.01187419768934539,0.059523809523809534,-0.086046511627907,0.19806328116203126,0.6723484848484849,0.6567460317460317,0.6340996168582376,0.6810699588477366,0.6729911197747456,"[[379 191]
 [155 331]]",0.020446025,1.8739887475967407,0.020222757
19,sex,v_decile_score,l-diversity,2,20,0.4431503174461236,0.6275699456537366,0.07755074666905126,0.25882352941176473,-0.29100529100529104,0.6751893939393939,0.6106696935300795,0.7097625329815304,0.5358565737051793,0.6686503085132395,"[[444 110]
 [233 269]]",0.02065226,1.2768598794937134,0.020535126
20,sex,v_decile_score,l-diversity,2,20,0.04881566480682176,0.08614742193173575,0.06954416254342566,-0.05526476349507081,0.21001210056917496,0.6761363636363636,0.6633858267716536,0.6394686907020873,0.689161554192229,0.6770322762142802,"[[377 190]
 [152 337]]",0.026353933,1.3150155596060964,0.025854526
21,sex,v_decile_score,l-diversity,2,20,0.5077700077700077,0.6791346973572038,0.014763014763014781,0.3488888888888889,-0.3568181818181818,0.6685606060606061,0.6187363834422658,0.6439909297052154,0.5953878406708596,0.6621153365703176,"[[422 157]
 [193 284]]",0.024251213,1.2218982512611587,0.023705631
22,sex,v_decile_score,l-diversity,2,20,0.4988235294117647,0.6957547169811321,0.07996573386636208,0.3028169014084507,0.6957547169811321,0.6808712121212122,0.6364617044228694,0.6957547169811321,0.5864811133200796,0.6766040286311068,"[[424 129]
 [208 295]]",0.025167387,1.1929742097854614,0.02477834
23,sex,v_decile_score,l-diversity,2,20,0.04922676512423202,0.11541338652798061,0.08053142874436348,-0.0637928540431072,0.22374197906112797,0.6732954545454546,0.6525679758308157,0.6390532544378699,0.6666666666666666,0.6728070175438596,"[[387 183]
 [162 324]]",0.013315853,0.9477315687049437,0.012802962
24,sex,v_decile_score,l-diversity,2,20,0.4802914629904249,0.6819230529400762,0.10935354533970454,0.30151843817787416,-0.33016627078384797,0.6770833333333334,0.6240352811466373,0.6706161137440758,0.5835051546391753,0.6700362901041761,"[[432 139]
 [202 283]]",0.023285327,1.3530642171551852,0.022981334
25,sex,v_decile_score,l-diversity,2,20,0.6810664417164296,0.8587106980423176,0.022365529336026757,0.5268796260225944,0.15212740670311392,0.6486742424242424,0.6548837209302325,0.5789473684210527,0.7537473233404711,0.659556174403682,"[[333 256]
 [115 352]]",0.041610163,1.2955188751220703,0.039379522
26,sex,v_decile_score,l-diversity,2,20,0.4816237346579949,0.6713081246806336,0.05489834588006359,0.2997711670480549,-0.3171912832929782,0.6818181818181818,0.6274944567627494,0.6835748792270532,0.5799180327868853,0.674642114984992,"[[437 131]
 [205 283]]",0.02737536,1.5588465929031372,0.02660839
27,sex,v_decile_score,l-diversity,2,20,0.4765258215962441,0.6707317073170732,0.0897542115437725,0.29638009049773756,0.6773399014778325,0.6704545454545454,0.6124721603563474,0.6773399014778325,0.5589430894308943,0.6633367929423976,"[[433 131]
 [217 275]]",0.018775396,0.7824895977973938,0.018573254
28,sex,v_decile_score,l-diversity,2,20,0.47631084321731804,0.6586669575651795,0.08344675610862651,0.2962085308056872,-0.3117206982543641,0.6695075757575758,0.6135105204872646,0.6890547263681592,0.5528942115768463,0.6638344931758104,"[[430 125]
 [224 277]]",0.025908273,1.0489743947982788,0.025762348
29,sex,v_decile_score,l-diversity,2,20,0.04368358913813458,0.10979371505687296,0.07481513701609388,-0.051322246455834275,0.17560488899975063,0.6628787878787878,0.641851106639839,0.6170212765957447,0.6687631027253669,0.6633970954041342,"[[381 198]
 [158 319]]",0.022038613,1.1544060707092285,0.021822356
30,sex,v_decile_score,l-diversity,2,20,0.7135980746089049,0.9070904645476773,0.03379061371841152,0.5260663507109005,0.6256323777403036,0.6799242424242424,0.687037037037037,0.6256323777403036,0.7618069815195072,0.6858244046437606,"[[347 222]
 [116 371]]",0.017857919,1.1381113529205322,0.017700728
31,sex,v_decile_score,l-diversity,2,20,0.6741898148148148,0.843268727082242,0.02546296296296291,0.5077951002227171,-0.3825503355704698,0.6770833333333334,0.6851338873499538,0.6193656093489148,0.7665289256198347,0.6839637635092182,"[[344 228]
 [113 371]]",0.021113213,1.211775541305542,0.02072883
32,sex,v_decile_score,l-diversity,2,20,0.6950231481481481,0.8818805236715684,0.01736111111111116,0.5251641137855579,-0.39669421487603307,0.6704545454545454,0.6777777777777778,0.6039603960396039,0.7721518987341772,0.6798903823567793,"[[342 240]
 [108 366]]",0.024596676,1.4031658172607422,0.024388243
33,sex,v_decile_score,l-diversity,2,20,0.47390109890109894,0.6617106724771425,0.06438873626373631,0.2762836185819071,-0.2839195979899497,0.6846590909090909,0.6320441988950276,0.7167919799498746,0.5652173913043478,0.6798814229249011,"[[437 113]
 [220 286]]",0.02454478,1.163257360458374,0.02432853
34,sex,v_decile_score,l-diversity,2,20,0.5280614471502139,0.688270973897635,0.0035087719298245723,0.3570457067182075,0.16956521739130437,0.6695075757575758,0.6390899689762151,0.6688311688311688,0.6118811881188119,0.6671021185603134,"[[398 153]
 [196 309]]",0.021842675,0.9342069821925859,0.021012116
35,sex,v_decile_score,l-diversity,2,20,0.7193076569376629,0.8991452991452992,0.0697269602154541,0.5591517857142857,-0.20836012861736342,0.65625,0.6720867208672087,0.5933014354066986,0.775,0.6661458333333333,"[[321 255]
 [108 372]]",0.036732167,1.1369760036468506,0.034050666
36,sex,v_decile_score,l-diversity,2,20,0.7111111111111111,0.9265822784810127,0.03129964214017633,0.5260869565217391,0.6019736842105263,0.6770833333333334,0.6821994408201305,0.6019736842105263,0.7870967741935484,0.6888106544402598,"[[349 242]
 [ 99 366]]",0.019765876,1.5876929759979248,0.019430742
37,sex,v_decile_score,l-diversity,2,20,0.4542294322132097,0.6367924528301887,0.0014289230843125278,0.27790432801822323,0.6887755102040817,0.6799242424242424,0.6150341685649203,0.6887755102040817,0.5555555555555556,0.6707602339181287,"[[448 122]
 [216 270]]",0.025271177,1.4212526082992554,0.024964657
38,sex,v_decile_score,l-diversity,2,20,0.08454281567489114,0.1921008403361345,0.09860304789550067,-0.061928255730290926,0.29214225639793345,0.665719696969697,0.6408952187182095,0.6454918032786885,0.6363636363636364,0.6639928698752228,"[[388 173]
 [180 315]]",0.012301968,0.9790712066143713,0.012101138
39,sex,v_decile_score,l-diversity,2,20,0.07737292975442606,0.04912401236688424,0.02451170759565957,-0.012642717905875844,0.20569841970054747,0.6799242424242424,0.6762452107279694,0.6762452107279694,0.6762452107279694,0.6798829049894529,"[[365 169]
 [169 353]]",0.025863752,1.3904786109924316,0.02552912
0,sex,v_decile_score,l-diversity,2,30,0.6694832795616326,0.8514185827618663,0.03333845444768779,0.4972666565743217,-0.05283867341202919,0.6789772727272727,0.6846511627906977,0.6143572621035058,0.773109243697479,0.6874166908142568,"[[349 231]
 [108 368]]",0.02646069,1.755098581314087,0.025411926
1,sex,v_decile_score,l-diversity,2,30,0.04919723081455296,0.026421854008060963,0.07523608451580166,-0.008855919741184937,0.14786611161877689,0.6486742424242424,0.6991078669910786,0.5746666666666667,0.8923395445134575,0.6678102609129243,"[[254 319]
 [ 52 431]]",0.025523843,0.5099689364433289,0.024518177
2,sex,v_decile_score,l-diversity,2,30,0.4600136705399863,0.6566474347043861,0.0828931833716523,0.2816849944320713,0.10082023239917981,0.6837121212121212,0.6305309734513275,0.6705882352941176,0.5949895615866388,0.6761776230810145,"[[437 140]
 [194 285]]",0.0443161,1.491737961769104,0.041537683
3,sex,v_decile_score,l-diversity,2,30,0.0594046218394122,0.1014252568776931,0.061480231757941706,-0.041624555493168625,0.1821443647108485,0.6751893939393939,0.6633954857703631,0.6706349206349206,0.6563106796116505,0.6747357464601691,"[[375 166]
 [177 338]]",0.037299097,1.2151035070419312,0.03505574
4,sex,v_decile_score,l-diversity,2,30,0.05661845144037925,0.007115749525616777,0.07154491309104172,0.003002183406113579,0.15154612829031433,0.6534090909090909,0.7038834951456311,0.5678851174934726,0.925531914893617,0.6803427492556822,"[[255 331]
 [ 35 435]]",0.03041239,0.4729427695274353,0.028367238
5,sex,v_decile_score,l-diversity,2,30,0.6786691688169522,0.8292042042042043,0.0790132144811947,0.5153102336825142,-0.19899311075781667,0.6751893939393939,0.7019982623805386,0.6362204724409449,0.7829457364341085,0.6775839793281654,"[[309 231]
 [112 404]]",0.026372755,1.3548526763916016,0.025081107
6,sex,v_decile_score,l-diversity,2,30,0.4813016500934782,0.6392797017797017,0.02439645595686457,0.3007478632478633,-0.04736211031175064,0.6799242424242424,0.6365591397849463,0.7030878859857482,0.581532416502947,0.6765066104452577,"[[422 125]
 [213 296]]",0.037909795,1.1689395904541016,0.036259383
7,sex,v_decile_score,l-diversity,2,30,0.766444068671004,0.9034922394678492,0.06221661746582219,0.6098747848792356,-0.17741456166419023,0.6647727272727273,0.705,0.6238938053097345,0.8103448275862069,0.6664083688492832,"[[279 255]
 [ 99 423]]",0.024946252,0.7445448637008667,0.023570398
8,sex,v_decile_score,l-diversity,2,30,0.04798291409587091,0.07042156423425605,0.054295206454674894,-0.05052375506054496,0.22344501508111192,0.6666666666666666,0.6514851485148515,0.6450980392156863,0.658,0.6662302158273382,"[[375 181]
 [171 329]]",0.02122245,1.030150068142785,0.019026969
