SEED,protected_att,target,model_name,method,anon_parameter,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
6,SEX,PINCP,RandomForest,k-anonymity,10,0.22250165207944056,0.150705675856729,0.010881304682879844,0.13681550413275512,0.06679591506177263,0.7539801742264944,0.7586775885438152,0.7444200300682318,0.773491949050709,0.7539813463864622,"[[12226  4420]
 [ 3770 12874]]",0.15938338230052196,inf,0.10143527235307835
7,SEX,PINCP,RandomForest,k-anonymity,10,0.23670955739015137,0.1785884381078252,0.01664531350612164,0.15412880425008743,0.05534495724192068,0.749744668068489,0.7553375818625003,0.7350251486053955,0.7768045907580792,0.7498901949906319,"[[12099  4636]
 [ 3695 12860]]",0.16769554809547685,inf,0.10452686167153404
8,SEX,PINCP,RandomForest,k-anonymity,10,0.24426871885340667,0.18261582662426834,0.020837932877266763,0.15496787566798514,0.0606888418838859,0.7532892760588765,0.7607422728464474,0.743226320582878,0.7791037651411182,0.7531112558692101,"[[12020  4511]
 [ 3702 13057]]",0.16109456951989962,inf,0.10259172837789875
9,SEX,PINCP,RandomForest,k-anonymity,10,0.24419693792076796,0.18319216578192532,0.021086200545006428,0.15821732211466602,0.06577891501424216,0.7473715830579754,0.7559347611585118,0.7314388408401662,0.7821282728801345,0.7473569600967568,"[[11856  4782]
 [ 3628 13024]]",0.1605198674504785,inf,0.10277013775725355
10,SEX,PINCP,RandomForest,k-anonymity,10,0.22575911818141686,0.16943869690289004,0.0204389043641513,0.13017412952884796,0.07109194428665466,0.7533793932111745,0.7556402166795643,0.744821921023294,0.7667774086378738,0.7534514470736426,"[[12386  4349]
 [ 3861 12694]]",0.15990432686369901,inf,0.10237862273003204
11,SEX,PINCP,RandomForest,k-anonymity,10,0.2270931508460462,0.16666653428100908,0.017210693160999435,0.13047347467566756,0.07403502455100375,0.7544007209372184,0.7540608831668872,0.7420080511484727,0.7665117416829745,0.7546102220045525,"[[12580  4358]
 [ 3818 12534]]",0.15814404108944174,inf,0.10199927472361545
12,SEX,PINCP,RandomForest,k-anonymity,10,0.23778716295618657,0.1836691553128461,0.019956501144421268,0.14803784005343762,0.06315445530667174,0.7492340042054672,0.7525492055963955,0.735372494496582,0.7705475294403302,0.749450739030346,"[[12248  4568]
 [ 3780 12694]]",0.15476206224665337,inf,0.09919901957215078
13,SEX,PINCP,RandomForest,k-anonymity,10,0.2210623212783489,0.16891229986244116,0.025513934769598068,0.12815724177794277,0.06908627783537413,0.7538600180234305,0.7602972150713784,0.7433360027456812,0.7780505328703149,0.7537768941178196,"[[12101  4487]
 [ 3707 12995]]",0.1591662333678326,inf,0.10197067806443119
14,SEX,PINCP,RandomForest,k-anonymity,10,0.22437483141767756,0.17001361133855175,0.02074111207773266,0.1332223251067602,0.06706068842481627,0.7509762691498949,0.7547917652626597,0.7420611841340002,0.7679667750090285,0.7510078538033869,"[[12241  4435]
 [ 3855 12759]]",0.16033051264747333,inf,0.10170753121591529
15,SEX,PINCP,RandomForest,k-anonymity,10,0.23616953414434355,0.17548406861101695,0.022304080298733986,0.14736508424897637,0.06769078480700219,0.7510063082006608,0.7593834363842201,0.7374415064554322,0.7826711345141216,0.7508783347802844,"[[11921  4657]
 [ 3632 13080]]",0.16148135404456332,inf,0.10239633194001116
16,SEX,PINCP,RandomForest,k-anonymity,10,0.21330048668784224,0.16398232166876614,0.027639566225391543,0.11523609722614225,0.08060737476898927,0.7505557224391709,0.7551742437643729,0.7423487131926733,0.7684507380295211,0.7505331168492168,"[[12179  4445]
 [ 3859 12807]]",0.15828195420228788,inf,0.10189273875070076
17,SEX,PINCP,RandomForest,k-anonymity,10,0.23932384509050375,0.17414870410766448,0.015685274044481168,0.15747366518454253,0.05976500955728192,0.7506458395914689,0.758347646356729,0.732482285457204,0.7861065845856721,0.7508070151563011,"[[11964  4757]
 [ 3544 13025]]",0.16484929385920163,inf,0.10515682763821411
18,SEX,PINCP,RandomForest,k-anonymity,10,0.2306006992313001,0.17794962274455217,0.021688331062245547,0.14338245963820082,0.06300508020243012,0.7468308801441874,0.7523943827486926,0.7374877613315671,0.7679160419790105,0.7467928088318164,"[[12057  4558]
 [ 3870 12805]]",0.1594263582387862,inf,0.10116664024730154
19,SEX,PINCP,RandomForest,k-anonymity,10,0.23921716065289061,0.17538303249857612,0.01401254797640794,0.1523978246803284,0.06046916635136901,0.750105136677681,0.7537664644072813,0.7410231042309259,0.7669557884592217,0.7501485557828228,"[[12238  4450]
 [ 3869 12733]]",0.16277021048367774,inf,0.10255191421825985
20,SEX,PINCP,RandomForest,k-anonymity,10,0.21798195890474958,0.16381180454259758,0.019667908483671948,0.1303197986738443,0.06939372605670502,0.7478221688194653,0.7512371470056598,0.7345850718590635,0.7686616942574738,0.7480132091740967,"[[12219  4580]
 [ 3815 12676]]",0.1617486150531938,inf,0.10138696540857517
21,SEX,PINCP,RandomForest,k-anonymity,10,0.2436070029259883,0.1877193156188206,0.019322262677947677,0.153283857123087,0.0583120658036026,0.7525683388404927,0.7558032670243989,0.7394280410696676,0.7729202037351444,0.7527537082492843,"[[12306  4492]
 [ 3745 12747]]",0.1621041631722826,inf,0.1033867996133004
22,SEX,PINCP,RandomForest,k-anonymity,10,0.22133147155807253,0.16512673420985902,0.023830125782296485,0.12940375557191,0.07261766150012372,0.7507059176930009,0.7571758785147906,0.7419576810596938,0.7730314254988648,0.7505804783366726,"[[12052  4500]
 [ 3799 12939]]",0.15468389758084203,inf,0.0994849069674006
23,SEX,PINCP,RandomForest,k-anonymity,10,0.22804958474356157,0.16763795797950698,0.01809461546278135,0.14041079148154423,0.06699584625291866,0.7490237308501051,0.7543297362462877,0.7396494060661977,0.7696046079078418,0.7489964927285103,"[[12108  4515]
 [ 3840 12827]]",0.15878855293725191,inf,0.10158733868317138
24,SEX,PINCP,RandomForest,k-anonymity,10,0.23880146903915644,0.18104866066617453,0.02151038820799367,0.15232801778986974,0.06124492055618691,0.7504055271853409,0.758058410738724,0.7365056014484553,0.7809106725058492,0.7503614790842825,"[[11964  4657]
 [ 3652 13017]]",0.15826596009572255,inf,0.10074748392186393
25,SEX,PINCP,RandomForest,k-anonymity,10,0.23711580456663645,0.17248200689203597,0.02268918663020858,0.1436992553568969,0.07283657428541612,0.7544607990387504,0.7619130840032623,0.7405582922824302,0.784536020634635,0.7544137471245863,"[[12037  4582]
 [ 3592 13079]]",0.16217439205439904,inf,0.10299060563608016
26,SEX,PINCP,RandomForest,k-anonymity,10,0.25383702108510664,0.18467516327562472,0.015555753534259309,0.16457371198619297,0.0689287554804513,0.7487834184439772,0.7541956911501043,0.7327241576242147,0.776963604432871,0.7490051377353008,"[[12097  4680]
 [ 3683 12830]]",0.15706723296640115,inf,0.10078121681467297
27,SEX,PINCP,RandomForest,k-anonymity,10,0.23461433851985275,0.17819285391878903,0.02408754873664487,0.13993958438586113,0.07379242546375653,0.7495944728146591,0.7556285178236398,0.7391603578802478,0.7728472055648836,0.7495510856282346,"[[12066  4548]
 [ 3788 12888]]",0.16013854499114052,inf,0.10279392333887326
28,SEX,PINCP,RandomForest,k-anonymity,10,0.2286515013082081,0.16405985387113675,0.017197476692848546,0.13921992999454633,0.07178373548038852,0.750105136677681,0.7552155362659997,0.7391003858780165,0.7720490915653953,0.7501354169130073,"[[12138  4530]
 [ 3789 12833]]",0.16474538258379473,inf,0.10549485773478318
29,SEX,PINCP,RandomForest,k-anonymity,10,0.21673728687775917,0.16464317788828875,0.02261646276801421,0.12635148504769167,0.07429093512329621,0.7473115049564434,0.751168431639354,0.7334219038817006,0.7697950769976961,0.7475136375700554,"[[12181  4615]
 [ 3797 12697]]",0.15920732213124295,inf,0.10188089467305902
30,SEX,PINCP,RandomForest,k-anonymity,10,0.22229268236649524,0.15388224348444235,0.01724639873644518,0.13230029206676983,0.07706452655212159,0.7524782216881947,0.7586408904510837,0.738186171122385,0.780261493040911,0.752558111284129,"[[12100  4593]
 [ 3647 12950]]",0.16177731745414434,inf,0.10347652184040265
31,SEX,PINCP,RandomForest,k-anonymity,10,0.2301187969129881,0.17812833171993914,0.02659626715728247,0.1328252790729212,0.07322990525946949,0.7539200961249625,0.7583908452781218,0.7393754672494105,0.778410122903675,0.7541069871657824,"[[12241  4532]
 [ 3660 12857]]",0.16140262050631662,inf,0.10226711933144574
32,SEX,PINCP,RandomForest,k-anonymity,10,0.2305928308332697,0.18226990551334055,0.02422710953597118,0.1407852685340351,0.06625467787762329,0.7470711925503154,0.7518566544854415,0.7327244528692056,0.7720147672940749,0.7472526869213263,"[[12114  4653]
 [ 3767 12756]]",0.15796503288061875,inf,0.10126535171635859
33,SEX,PINCP,RandomForest,k-anonymity,10,0.24356227377445583,0.19263166429379552,0.025944748990595068,0.14739328860238457,0.06877658733224057,0.7487233403424451,0.7534121392565516,0.7393543161305254,0.7680149047418715,0.7487302918400368,"[[12146  4505]
 [ 3860 12779]]",0.16218867806174542,inf,0.10232987536902344
34,SEX,PINCP,RandomForest,k-anonymity,10,0.23120627035512376,0.1703618477321731,0.015362424435338529,0.1474177166029547,0.06492793758345916,0.7466206067888255,0.7510697948944961,0.730775857118245,0.7725230694511899,0.7468870550014898,"[[12130  4688]
 [ 3747 12725]]",0.16243429446008842,inf,0.10335916963272972
35,SEX,PINCP,RandomForest,k-anonymity,10,0.2104565660056587,0.15104630195540314,0.01889409757253202,0.12344430587828298,0.07414376934822986,0.750075097626915,0.7553516819571865,0.7346565234799519,0.7772465960665658,0.7502695849405301,"[[12126  4639]
 [ 3681 12844]]",0.1607465432119543,inf,0.10293824238589697
36,SEX,PINCP,RandomForest,k-anonymity,10,0.23164460413701626,0.17340230340270435,0.02328973438324966,0.13406136070645486,0.07740167904390982,0.7507659957945328,0.7558485124915398,0.7432721801030152,0.7688577586206896,0.7507016394695152,"[[12150  4436]
 [ 3861 12843]]",0.15865426370648048,inf,0.10109292922625424
37,SEX,PINCP,RandomForest,k-anonymity,10,0.22309334738688635,0.16593263050182872,0.01604365803036356,0.1336098352286122,0.06431999513252651,0.7493541604085311,0.7513410418405054,0.7461820764768556,0.7565718401152323,0.7493467812555954,"[[12340  4288]
 [ 4056 12606]]",0.1528698118629051,inf,0.0989447086789228
38,SEX,PINCP,RandomForest,k-anonymity,10,0.2510728133163044,0.18942165969647085,0.021726287144666845,0.15559294314379563,0.07355271770300953,0.7487533793932112,0.7537247511925093,0.7362517257248045,0.7720472915912655,0.748846766906212,"[[12127  4585]
 [ 3779 12799]]",0.15711179464562391,inf,0.10030894307145627
39,SEX,PINCP,RandomForest,k-anonymity,10,0.22904741764180653,0.18351756258812868,0.024713603516648752,0.13668459009902698,0.06733415145671406,0.7444878341844398,0.7475964391691394,0.7383073496659243,0.7571222502704652,0.7444931453129889,"[[12187  4465]
 [ 4041 12597]]",0.1596048829673287,inf,0.10068907724631636
0,SEX,PINCP,LGBM,k-anonymity,10,0.22647329860337606,0.1667055451541516,0.023806604097644124,0.12422079656272883,0.08190311281287754,0.7564734154400721,0.7600840460477643,0.7460640213791901,0.7746410906020027,0.7565462513804652,"[[12341  4371]
 [ 3736 12842]]",0.1485444766159697,1.678036832119322,0.09383650349422314
1,SEX,PINCP,LGBM,k-anonymity,10,0.2226926942423193,0.16654183698385328,0.017754644886226245,0.1335664113462994,0.0618701987074719,0.7530189246019826,0.7555595195623737,0.745147481381575,0.766266658626304,0.7530680871990681,"[[12361  4346]
 [ 3876 12707]]",0.148927108728172,1.8926190328534351,0.09520689254204512
2,SEX,PINCP,LGBM,k-anonymity,10,0.21164290440737776,0.15052473763118446,0.019029899587429733,0.11928426605804385,0.07504551969033901,0.7537699008711325,0.7581934570341308,0.7461100789595912,0.7706746626686657,0.7537393776779983,"[[12242  4373]
 [ 3824 12851]]",0.1466413904076764,1.5840214832563237,0.09405678802866149
3,SEX,PINCP,LGBM,k-anonymity,10,0.23113596408893172,0.17486940039866705,0.024890268574426666,0.1358044567356692,0.06474356256373481,0.7579453289276059,0.7647299270072992,0.7513482501434309,0.7785969084423305,0.757725898058445,"[[12136  4334]
 [ 3724 13096]]",0.1496279548596631,1.8488655758579555,0.09522001323946246
4,SEX,PINCP,LGBM,k-anonymity,10,0.22820713985175428,0.16662332021890813,0.020661397385443814,0.13204532507130542,0.0754328652649967,0.7542505256833884,0.7584802054733859,0.743574901597592,0.7739953003554859,0.7543073009295551,"[[12263  4430]
 [ 3751 12846]]",0.15348596618977098,1.7997007797720213,0.09774187856668447
5,SEX,PINCP,LGBM,k-anonymity,10,0.2374390905273392,0.17029173085857052,0.015594256763326153,0.14615460858839285,0.07106144515576762,0.7506458395914689,0.7546188181737562,0.7404571295974011,0.7693327707793381,0.7507062680173714,"[[12225  4474]
 [ 3827 12764]]",0.1525274162113585,1.9820368457406206,0.09775913465062734
6,SEX,PINCP,LGBM,k-anonymity,10,0.22657804448599772,0.162549227298168,0.018503922801246575,0.13091780843941137,0.07071797800183932,0.7580354460799039,0.7619610508584769,0.7497528351264903,0.7745734198509974,0.7580364395902831,"[[12343  4303]
 [ 3752 12892]]",0.1472842418662019,1.7036092916092316,0.09408943502591637
7,SEX,PINCP,LGBM,k-anonymity,10,0.23329800455516964,0.17936843166121086,0.019421982318939768,0.14476005040571685,0.05761319541336363,0.7527786121958546,0.756480056811457,0.7414303114668522,0.7721534279673814,0.7528828089941478,"[[12277  4458]
 [ 3772 12783]]",0.1575324784070062,2.0131900195242594,0.09788889607278954
8,SEX,PINCP,LGBM,k-anonymity,10,0.25206433315049376,0.19434481766145406,0.02117155072085708,0.15898458682614985,0.05592121550168738,0.7536497446680684,0.7585739939356472,0.7486345148169669,0.768780953517513,0.7535453978161638,"[[12205  4326]
 [ 3875 12884]]",0.14667236373652573,1.7483665363597425,0.09405507276465506
9,SEX,PINCP,LGBM,k-anonymity,10,0.24281583198341422,0.18034346805628187,0.019704169178144326,0.1562634628403626,0.06335018119137759,0.7504055271853409,0.7581429195168098,0.735638027452974,0.7820682200336296,0.750392205941806,"[[11958  4680]
 [ 3629 13023]]",0.15002715155619645,1.560261023203825,0.09597714659687263
10,SEX,PINCP,LGBM,k-anonymity,10,0.23097101094806105,0.18128385270015135,0.023341065756932955,0.12767562190068107,0.06933774628019806,0.7559627515770502,0.7551241861586689,0.7536249323145419,0.7566294170945334,0.7559663368711388,"[[12640  4095]
 [ 4029 12526]]",0.14854989122808746,2.068812005032045,0.09522447956890132
11,SEX,PINCP,LGBM,k-anonymity,10,0.247154593604544,0.1919642964914795,0.018873382010220152,0.1459501326487279,0.06480763113742494,0.7556323220186242,0.7533727451872063,0.7470089580953526,0.759845890410959,0.755705209935672,"[[12730  4208]
 [ 3927 12425]]",0.14644885860986173,1.894068765987557,0.09465844677709849
12,SEX,PINCP,LGBM,k-anonymity,10,0.24797688739111728,0.19633732787604896,0.02143466674380512,0.15573072746920863,0.059298254537439754,0.750255331931511,0.7529859171667954,0.7374301675977654,0.7692120917809883,0.7504481010760318,"[[12304  4512]
 [ 3802 12672]]",0.14566119821473777,1.9406306924125343,0.09339686515447036
13,SEX,PINCP,LGBM,k-anonymity,10,0.22905503633190616,0.17971566513490622,0.026272423945014278,0.13212776055997164,0.06428055390514797,0.756533493541604,0.7609638127820214,0.7498401627433886,0.7724224643755239,0.7564788955588736,"[[12284  4304]
 [ 3801 12901]]",0.14761619413889782,1.9473427184867353,0.09466781261439561
14,SEX,PINCP,LGBM,k-anonymity,10,0.21848695788830536,0.16614949593520412,0.022530184769390282,0.12417989151966052,0.0708208565742211,0.7524782216881947,0.7556056471704828,0.7448251666471758,0.7667027807872878,0.7525046645601108,"[[12312  4364]
 [ 3876 12738]]",0.14918579559688228,1.9202785132187326,0.09428438567292971
15,SEX,PINCP,LGBM,k-anonymity,10,0.22429915296674147,0.16626901147341322,0.022690151927931668,0.1305749019370479,0.07157267308574056,0.7536497446680684,0.7594097456508346,0.7449208633093525,0.7744734322642413,0.7535655857183193,"[[12146  4432]
 [ 3769 12943]]",0.15189699992160408,1.70493251386904,0.09610120581815858
16,SEX,PINCP,LGBM,k-anonymity,10,0.21134681040238196,0.16277931414996916,0.028211152099104075,0.11093438000353462,0.0809631082485659,0.7529888855512166,0.7568095111347707,0.7461946696215082,0.7677307092283692,0.7529702631801135,"[[12272  4352]
 [ 3871 12795]]",0.1463206270861324,1.789944103764428,0.09463855021870252
17,SEX,PINCP,LGBM,k-anonymity,10,0.2307002554805278,0.1728876619437495,0.018021509578710515,0.13987944908361347,0.06331265381641038,0.7531390808050465,0.7563159767524612,0.7433984261148353,0.7696903856599674,0.7532143095096081,"[[12319  4402]
 [ 3816 12753]]",0.1525780758850864,1.6137250151824973,0.09779484152536128
18,SEX,PINCP,LGBM,k-anonymity,10,0.211481640971047,0.1558897394691766,0.01901681738430605,0.12368214028039201,0.06679302310458424,0.7511264644037249,0.7552220285401956,0.7442930351735383,0.7664767616191904,0.7510987479477234,"[[12224  4391]
 [ 3894 12781]]",0.14999448291280812,1.7541304621702893,0.0950918959358997
19,SEX,PINCP,LGBM,k-anonymity,10,0.24065503344539574,0.18070152656752225,0.016774672826023074,0.14915276210653028,0.061468656841031755,0.7516671673175128,0.7542435863135052,0.7446146622057874,0.7641248042404529,0.7516992669332658,"[[12337  4351]
 [ 3916 12686]]",0.15275751876483312,1.6957935103410524,0.09606410317717862
20,SEX,PINCP,LGBM,k-anonymity,10,0.224551698741832,0.1682340511111916,0.01682265120934634,0.1385766821484698,0.062809358670743,0.7489636527485731,0.751671470596975,0.736977042302762,0.7669637984355103,0.7491286639061294,"[[12285  4514]
 [ 3843 12648]]",0.14930861512555638,1.6094632234042994,0.0937485452203254
21,SEX,PINCP,LGBM,k-anonymity,10,0.236982968338165,0.18521413945693566,0.02018972883057235,0.1417375417972337,0.060489629681641066,0.7537699008711325,0.7540580275435806,0.7463324820336165,0.7619451855445064,0.7538443632211161,"[[12527  4271]
 [ 3926 12566]]",0.14808814780086307,1.7194954281694488,0.09525767858976439
22,SEX,PINCP,LGBM,k-anonymity,10,0.2233509995836938,0.1669753804302717,0.022811566416094275,0.1304785813509985,0.06955729447889947,0.7525983778912586,0.7579640296226637,0.7458646616541353,0.7704624208388099,0.7524980059728124,"[[12158  4394]
 [ 3842 12896]]",0.14178700432717373,1.6200020837108422,0.0915792956819433
23,SEX,PINCP,LGBM,k-anonymity,10,0.20401113238080648,0.14591927307077246,0.018002513614156834,0.11213798117632925,0.07692599679322987,0.750225292880745,0.7527578722012429,0.7461683565196887,0.7594648107037859,0.7502130646793308,"[[12317  4306]
 [ 4009 12658]]",0.14761973991105873,2.0577969594633543,0.09421550379547904
24,SEX,PINCP,LGBM,k-anonymity,10,0.23891535479770232,0.18087853196056514,0.019937213050666536,0.1503694806475113,0.05705411728542642,0.7542204866326224,0.7598755649468804,0.7438092502154553,0.7766512688223649,0.7541880975602109,"[[12162  4459]
 [ 3723 12946]]",0.14591538809123558,1.811779282496998,0.09362234078998634
25,SEX,PINCP,LGBM,k-anonymity,10,0.22346299647911372,0.16207260346233154,0.024501204399673182,0.12547669975952191,0.08008031358283596,0.7553920096124962,0.7613353263577479,0.7443833104080697,0.7790774398656349,0.7553549543632887,"[[12159  4460]
 [ 3683 12988]]",0.14951135390224987,1.8572372141614517,0.09528524666447691
26,SEX,PINCP,LGBM,k-anonymity,10,0.23506544581577205,0.1676235827864737,0.014059289728342694,0.14213582704196606,0.07412085558162573,0.750255331931511,0.7523974030615284,0.7402285379431585,0.7649730515351542,0.7503711296896133,"[[12344  4433]
 [ 3881 12632]]",0.1453044059646993,2.1124942921160788,0.09319616728939252
27,SEX,PINCP,LGBM,k-anonymity,10,0.24066553098529397,0.1849693120514314,0.02238601592847378,0.14375487381083785,0.0671285450099306,0.7524181435866627,0.7560961174242424,0.7463776583313858,0.7660710002398656,0.7523926687728762,"[[12273  4341]
 [ 3901 12775]]",0.149243588805903,1.785474954259435,0.09612753124724992
28,SEX,PINCP,LGBM,k-anonymity,10,0.23034803914660962,0.16691523886866189,0.01816540532113864,0.13938617360182873,0.07160523938862617,0.7508561129468309,0.7557139491046183,0.7402769763416042,0.7718084466369871,0.7508850248543707,"[[12167  4501]
 [ 3793 12829]]",0.15635367626818597,2.148314778285309,0.09914366490422004
29,SEX,PINCP,LGBM,k-anonymity,10,0.2286478268943533,0.18376951085320725,0.025056075973297176,0.1317123017767433,0.07049708209103611,0.7477020126164013,0.7482389616618207,0.7399656133277999,0.7566994058445495,0.7477829013028415,"[[12410  4386]
 [ 4013 12481]]",0.14492368606166436,1.912692907181672,0.09321702982395227
30,SEX,PINCP,LGBM,k-anonymity,10,0.23266031716913893,0.16625972808860023,0.017721018547876444,0.13884509606993184,0.07082333354856829,0.7561730249324121,0.7606804847126809,0.7448036951501155,0.7772489004036874,0.7562336277013944,"[[12273  4420]
 [ 3697 12900]]",0.15063958031623104,1.877706285207603,0.0962211431920186
31,SEX,PINCP,LGBM,k-anonymity,10,0.22408236128123377,0.17495372346697846,0.028263246332467795,0.12215289704201943,0.07614930599638425,0.756533493541604,0.7593312943551979,0.7451048951048951,0.7741115214627353,0.7566676369610225,"[[12399  4374]
 [ 3731 12786]]",0.1488985125448293,1.7804635092767032,0.09482882034805881
32,SEX,PINCP,LGBM,k-anonymity,10,0.22954487692797843,0.1814386068112115,0.026194926978344912,0.13700895992683554,0.06696502037770002,0.7512466206067888,0.7563336766220391,0.7359981674493186,0.7778248502087999,0.7514400090490531,"[[12157  4610]
 [ 3671 12852]]",0.1497145964068039,1.8447419513215464,0.0956984362064714
33,SEX,PINCP,LGBM,k-anonymity,10,0.24877107720976838,0.2012204599186732,0.028551945111301436,0.14779579400359547,0.06730204702776788,0.7515169720636828,0.7551358711739979,0.7440354663711136,0.7665725103672095,0.7515223971570597,"[[12263  4388]
 [ 3884 12755]]",0.15099375966662473,2.0763520212180833,0.09522609915092396
34,SEX,PINCP,LGBM,k-anonymity,10,0.24520464531517255,0.18950618696319632,0.018225986771796432,0.15572099576640913,0.05987022641670792,0.7490537699008711,0.7517974924237922,0.7361806121261492,0.7680913064594463,0.749249601380514,"[[12284  4534]
 [ 3820 12652]]",0.15338679593016769,1.8565517817410395,0.09705249107109848
35,SEX,PINCP,LGBM,k-anonymity,10,0.21781783293241452,0.15966034342014845,0.016259958677815822,0.12842482530382074,0.06625671178458525,0.7526584559927906,0.7545313617934652,0.7435807039191492,0.7658093797276854,0.7527525872691513,"[[12401  4364]
 [ 3870 12655]]",0.14827933457019113,1.8311119575778092,0.09546986274894693
36,SEX,PINCP,LGBM,k-anonymity,10,0.25411666625989426,0.19986607150690883,0.023802936850604972,0.15235879099687558,0.06525106642832135,0.7529888855512166,0.7556968418550759,0.7501032143910351,0.7613745210727969,0.7529590560265709,"[[12349  4237]
 [ 3986 12718]]",0.14559691387650162,1.9706610715225088,0.09331106776192936
37,SEX,PINCP,LGBM,k-anonymity,10,0.2377256169928776,0.18283717673441569,0.017579340304784585,0.14489333311295635,0.056945720189656046,0.7522979873835987,0.7534533277521975,0.7507149666348903,0.7562117392870004,0.7522939860736181,"[[12444  4184]
 [ 4062 12600]]",0.140146750810442,2.378614392399522,0.09117216595435124
38,SEX,PINCP,LGBM,k-anonymity,10,0.2492081201166073,0.19022701381580687,0.024929844859981065,0.1492302819326231,0.07632164082501758,0.7513968158606188,0.7560860595343354,0.7392231443061319,0.773736276993606,0.7514863768883779,"[[12187  4525]
 [ 3751 12827]]",0.14999906866192053,2.0397952492525064,0.09506547003592775
39,SEX,PINCP,LGBM,k-anonymity,10,0.20274336923004627,0.15851110097691468,0.026456347355825804,0.10562915393812441,0.07943477389853804,0.7483328326824872,0.750104396587723,0.7445523448602558,0.7557398725808391,0.7483359463792978,"[[12338  4314]
 [ 4064 12574]]",0.14716338614068608,1.7055509917171248,0.09353759577232187
0,SEX,PINCP,MLP,k-anonymity,10,0.24664298349351788,0.18337216174522464,0.021502002647431406,0.15131442314138355,0.07259559431206708,0.7528086512466206,0.7587581718507227,0.7380938801117892,0.7806128604174207,0.7529201209698401,"[[12120  4592]
 [ 3637 12941]]",0.15353530845685573,1.952749714483641,0.09620449935093567
1,SEX,PINCP,MLP,k-anonymity,10,0.252338685269618,0.18536079073253164,0.012098081749130074,0.17826404010530078,0.04760077686054409,0.7476419345148694,0.7562313205466732,0.7288031319910514,0.7858047397937648,0.747783557423069,"[[11858  4849]
 [ 3552 13031]]",0.15261631547855883,1.954958005126599,0.09745878203865686
2,SEX,PINCP,MLP,k-anonymity,10,0.21280410328356703,0.1471264367816092,0.01603675888327627,0.12781923139342163,0.07369460222230129,0.749324121357765,0.7559870171642445,0.7376740470212281,0.775232383808096,0.7492773414676953,"[[12018  4597]
 [ 3748 12927]]",0.1492633255299768,1.843495730564311,0.09531074457261163
3,SEX,PINCP,MLP,k-anonymity,10,0.24600748631779712,0.1755466795294025,0.020901315565917122,0.1695988049893146,0.06002257098493946,0.7518173625713428,0.7677125506072875,0.7282376786857265,0.8117122473246136,0.7511809566920579,"[[11375  5095]
 [ 3167 13653]]",0.15410651291608152,2.4848068029119235,0.09667164904052733
4,SEX,PINCP,MLP,k-anonymity,10,0.22221588134766512,0.15404052637886334,0.0213435211851416,0.13487924121808909,0.08145000022637161,0.749954941423851,0.7601014467692663,0.728523286006298,0.7945411821413508,0.7500831472319406,"[[11779  4914]
 [ 3410 13187]]",0.15602030350292126,2.070245456704497,0.09868087380832812
5,SEX,PINCP,MLP,k-anonymity,10,0.25747128956427784,0.1868942033487393,0.014233768329920737,0.17085029249583064,0.061467554943854474,0.7503154100330429,0.7563606518935397,0.7362054208273895,0.7776505334217346,0.7504038043478516,"[[12076  4623]
 [ 3689 12902]]",0.1541943444219735,1.8890202452657194,0.09933813597174976
6,SEX,PINCP,MLP,k-anonymity,10,0.2168762526253073,0.15522458232921243,0.020933942416383355,0.12145869198534262,0.08004223145173817,0.7533793932111745,0.7583019312293924,0.7434195335950127,0.7737923576063447,0.7533806195096483,"[[12201  4445]
 [ 3765 12879]]",0.15080348555485715,2.1054764583063013,0.09523414773264478
7,SEX,PINCP,MLP,k-anonymity,10,0.2273143295540827,0.16868367875449375,0.01662300215499002,0.14503857885926633,0.05976549248973184,0.7493541604085311,0.7551068325898098,0.734372324028087,0.7770462096043491,0.7495030868756732,"[[12082  4653]
 [ 3691 12864]]",0.15609664716268692,2.2991270409838527,0.09720760054451022
8,SEX,PINCP,MLP,k-anonymity,10,0.2629999774739821,0.2087423245741582,0.02196934477886381,0.16868619896158285,0.05209704439932361,0.7510663863021928,0.7549457373510364,0.7483292296869504,0.761680291186825,0.7509931913861655,"[[12238  4293]
 [ 3994 12765]]",0.14735331952589997,2.1739094297966877,0.09478121701922328
9,SEX,PINCP,MLP,k-anonymity,10,0.24785768039380235,0.18079409712825467,0.015134231977682377,0.16898952865771638,0.05909783331340812,0.7457795133673776,0.7547880508793788,0.7292424836235373,0.7821883257266394,0.7457641953191437,"[[11802  4836]
 [ 3627 13025]]",0.15074775896106257,1.6359297205267003,0.09588681698960598
10,SEX,PINCP,MLP,k-anonymity,10,0.2354585549675014,0.18629737087527343,0.025171212991513148,0.1337639521431825,0.07127453695860209,0.7529588465004506,0.75403756430195,0.7467567087257864,0.7614617940199335,0.7530045749304926,"[[12460  4275]
 [ 3949 12606]]",0.15240339305618744,1.9810655741620216,0.09709334887804127
11,SEX,PINCP,MLP,k-anonymity,10,0.2471083791976995,0.17972642612877965,0.01208351366075644,0.1590331675101422,0.0609149766938748,0.7528086512466206,0.7547462223944208,0.7361199930236614,0.774339530332681,0.7531811006250724,"[[12399  4539]
 [ 3690 12662]]",0.15418753278992545,2.0857836168452675,0.09863836849892729
