SEED,protected_att,target,method,anon_parameter,threshold_target,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
4,SEX,PINCP,l-diversity,2,30000,0.008175316087292495,0.007060513745747565,0.10445209824168167,-0.10944018388809973,0.16865784001407547,0.7033944127365576,0.7746588160116847,0.7021928009929664,0.8638029315960912,0.6680838437484927,"[[ 6444  7198]
 [ 2676 16972]]",0.02063675,1.8406734144574834,0.01852374
5,SEX,PINCP,l-diversity,2,30000,-0.014304828831769423,-0.015023568210743465,0.09204355429120092,-0.13447401197378267,0.17937571901443006,0.6909882847702012,0.7580497212879554,0.7049431321084865,0.8198097369893677,0.6625271819986814,"[[ 6888  6745]
 [ 3542 16115]]",0.010738872,0.6099196045620038,0.009472758
6,SEX,PINCP,l-diversity,2,30000,-0.015909577014304732,-0.020021945021945098,0.0861871326909871,-0.13132715521360383,0.1737129844238855,0.6947131270651847,0.7611908734168292,0.70967883275643,0.8207661903314077,0.6659894687272265,"[[ 6930  6626]
 [ 3537 16197]]",0.01149268,0.7798208001673614,0.0101214405
7,SEX,PINCP,l-diversity,2,30000,-0.016474550448976832,-0.01451872592676029,0.08237306699882396,-0.12393635543692932,0.15936036782829466,0.6911384800240312,0.7577513900669117,0.7049669019332778,0.819080120205776,0.6631462693728595,"[[ 6927  6730]
 [ 3552 16081]]",0.011811389,0.6369390219116706,0.010519549
8,SEX,PINCP,l-diversity,2,30000,0.017352364146063004,0.010736897248827426,0.09798864058315726,-0.09308626658160868,0.160559675196442,0.7062781616100932,0.7777525229566324,0.7083885392514078,0.8621749647248539,0.6691880327119732,"[[ 6403  7043]
 [ 2735 17109]]",0.02021491,1.1370328220964327,0.017782366
9,SEX,PINCP,l-diversity,2,30000,0.014244594178537295,0.008311836873201806,0.09478712462505057,-0.09230003225286249,0.15790050070815187,0.7023730850105137,0.7741303059317011,0.7057527641532962,0.8571789176090469,0.6660542266431231,"[[ 6403  7079]
 [ 2829 16979]]",0.01922352,1.530923749283764,0.017107995
10,SEX,PINCP,l-diversity,2,30000,0.02403329371504137,0.0217331291006988,0.10009263169783911,-0.08849171581126902,0.15986275710290831,0.7040853109041755,0.7736911024834019,0.7050621781183268,0.8571210424513896,0.6704250770744196,"[[ 6600  7044]
 [ 2807 16839]]",0.01879628,0.9659560602828379,0.01682661
11,SEX,PINCP,l-diversity,2,30000,0.22815013828640485,0.18864395851660154,0.07370395733893542,0.15340607616766994,0.09066585139799321,0.7168519074797236,0.7673626536354213,0.738492233148069,0.7985822160579442,0.7001664607020532,"[[ 8318  5505]
 [ 3921 15546]]",0.02136546,1.207134485244751,0.019163275
12,SEX,PINCP,l-diversity,2,30000,0.019526972544737342,0.014109941678610571,0.09454000773795113,-0.0839742987544721,0.156743071217063,0.6980174226494443,0.7691565822406944,0.699874634350188,0.853662266170549,0.6641583220253667,"[[ 6489  7182]
 [ 2871 16748]]",0.018498763,1.570819450321994,0.01646305
13,SEX,PINCP,l-diversity,2,30000,0.01404596732632446,0.016039702157257363,0.10108221757588853,-0.10251062002416883,0.16007835886258504,0.7054671072394112,0.7757268007044992,0.7079280257170292,0.8578872811899221,0.6702923539933638,"[[ 6528  6996]
 [ 2809 16957]]",0.019855795,1.0139961926329235,0.017752787
14,SEX,PINCP,l-diversity,2,30000,-0.01824509453133638,-0.016337368479235725,0.08923821090198991,-0.1381809948272446,0.1746818597302252,0.6932412135776509,0.758912129940035,0.7083425146533868,0.8172573346214471,0.6657306272314458,"[[ 7005  6618]
 [ 3594 16073]]",0.0107583115,0.8219513297080994,0.009459242
15,SEX,PINCP,l-diversity,2,30000,-0.00951991262964691,-0.010598934369485558,0.08752211946288913,-0.12691573804073458,0.16808836108863723,0.6988284770201262,0.765022968032249,0.7139232754472683,0.8240016155904478,0.669473180412594,"[[ 6943  6540]
 [ 3486 16321]]",0.010328825,0.7342592982838118,0.009100571
16,SEX,PINCP,l-diversity,2,30000,-0.005840055218525819,-0.009642332716962687,0.086079624788851,-0.12003034155159797,0.16786282325613733,0.6978371883448483,0.7633454887660275,0.7116911603421803,0.8230847285641806,0.6695688738549916,"[[ 7008  6572]
 [ 3487 16223]]",0.011086062,0.6088268756866455,0.009821698
17,SEX,PINCP,l-diversity,2,30000,-0.010225770964963687,-0.015074315177121433,0.08530632332399712,-0.12428930210760653,0.16989426762496285,0.6974767197356564,0.7632636750428998,0.7118740682276594,0.822650114010641,0.668942172460872,"[[ 6984  6571]
 [ 3500 16235]]",0.011070738,0.5559396911568881,0.009813456
18,SEX,PINCP,l-diversity,2,30000,0.2285979983314127,0.18616086528178033,0.06785765178436243,0.1686485699060732,0.07389257244254377,0.7179032742565334,0.7712134869783419,0.7417057169634489,0.803166387578018,0.6986825091096305,"[[ 8071  5512]
 [ 3879 15828]]",0.020368591,1.357304573059082,0.01823071
19,SEX,PINCP,l-diversity,2,30000,0.22955705906399382,0.18698813544982695,0.07320833652124914,0.1573618183199374,0.08506984080934665,0.7220486632622409,0.7737376207360313,0.7468372356495468,0.8026482674648673,0.7038500929341421,"[[ 8216  5363]
 [ 3890 15821]]",0.022737354,1.9806383848190308,0.020056058
20,SEX,PINCP,l-diversity,2,30000,0.010747675250109556,0.005607726588375828,0.09591072718740878,-0.09607378714288756,0.161580660370089,0.6982877741063382,0.7694109004086506,0.6990530224020691,0.8555164139480268,0.6645311763967675,"[[ 6489  7214]
 [ 2830 16757]]",0.019905549,1.095288612572251,0.017507277
21,SEX,PINCP,l-diversity,2,30000,-0.00582978755278174,-0.008793330086630191,0.0848258407336192,-0.11589008761758546,0.1672495728537996,0.6906578552117754,0.7567210016536735,0.7054263565891473,0.8160603281361459,0.6632994849111644,"[[ 6976  6688]
 [ 3610 16016]]",0.010766871,0.6758181831106665,0.009458403
22,SEX,PINCP,l-diversity,2,30000,0.0151710868203766,0.01165057915057921,0.10013781699169866,-0.09895879497012372,0.16296085873982613,0.7048663262240913,0.7757207752185724,0.7065452428476381,0.8599119388633027,0.6691844078323609,"[[ 6474  7057]
 [ 2768 16991]]",0.018980386,1.253828525543213,0.01695133
23,SEX,PINCP,l-diversity,2,30000,-0.00922182410704142,-0.013714398092971591,0.08508777233880449,-0.11966041391575122,0.1701647736359727,0.6897867227395614,0.7575650867431979,0.7062814620267017,0.8168793033616849,0.6606187032394184,"[[ 6828  6710]
 [ 3617 16135]]",0.010514786,0.7869061068705279,0.009280692
24,SEX,PINCP,l-diversity,2,30000,0.2153721631022658,0.16181509946429284,0.07101403035596854,0.1757567398007538,0.07732486362331326,0.7261940522679483,0.7908780140867689,0.7239887428067375,0.8713852376137513,0.6925023893472162,"[[ 6939  6571]
 [ 2544 17236]]",0.035701964,2.075460433959961,0.031822354
25,SEX,PINCP,l-diversity,2,30000,0.21378912716805887,0.15869275035242303,0.0778706149626558,0.16086220300914228,0.0934385142802846,0.7276960048062481,0.7903706958351641,0.7288041624019106,0.8632988128315231,0.6960436264972734,"[[ 7136  6359]
 [ 2706 17089]]",0.03436969,1.3913609273524403,0.030727144
26,SEX,PINCP,l-diversity,2,30000,-0.0023868257746011423,-0.001459288622241317,0.10137650097715523,-0.13150331542214516,0.18917174789990143,0.6910784019224993,0.7577499293319514,0.7042339857261701,0.8200683220313058,0.6630867310236956,"[[ 6922  6755]
 [ 3529 16084]]",0.011709375,0.7279776476880512,0.010365529
27,SEX,PINCP,l-diversity,2,30000,-0.01606826385422766,-0.014030979740472405,0.0920887495207714,-0.13833531522354514,0.17638487723920937,0.6942625413036948,0.7611358835954002,0.7093613298337708,0.8210632911392405,0.6651845259241254,"[[ 6896  6644]
 [ 3534 16216]]",0.011960357,0.7120098926612138,0.01062464
28,SEX,PINCP,l-diversity,2,30000,-0.012099156644904685,-0.017084723927546897,0.08745901157563707,-0.12848694180303105,0.17533584672165747,0.6948633223190147,0.7607856066314996,0.7084338406210254,0.8214921426028582,0.6668185744202373,"[[ 6979  6648]
 [ 3510 16153]]",0.011335316,0.6301819548647071,0.010027147
29,SEX,PINCP,l-diversity,2,30000,0.2166594593648835,0.17761792923770303,0.07209436998958962,0.15163496657102649,0.08428300675741052,0.7156203063983179,0.7703912104969561,0.7367786231211727,0.8072172808132148,0.6952355225219213,"[[ 7941  5674]
 [ 3793 15882]]",0.021301882,1.3688552925930648,0.01899248
30,SEX,PINCP,l-diversity,2,30000,-0.012179552309454778,-0.012524077135032674,0.09174906889726886,-0.13370325429720015,0.17550649604595425,0.6968759387203365,0.7633720248563723,0.7105378033874629,0.8246947357754472,0.6677151831315811,"[[ 6922  6631]
 [ 3460 16277]]",0.011415225,0.7213028512893809,0.010035519
31,SEX,PINCP,l-diversity,2,30000,0.19516983218970274,0.1577181594025978,0.08560489374785663,0.13042204670046714,0.10038735139858312,0.7191649143887053,0.7832719011521432,0.7159991523627888,0.8644969808617337,0.6885403146962145,"[[ 7047  6701]
 [ 2648 16894]]",0.034701716,1.2804789989434204,0.031106165
32,SEX,PINCP,l-diversity,2,30000,-0.019076712111687488,-0.010870587295622847,0.08982178381804262,-0.1380291207797657,0.16798988603961318,0.6917993391408831,0.7572861468584405,0.7058875413450937,0.8167576669898454,0.6648602473560197,"[[ 7024  6669]
 [ 3591 16006]]",0.01190789,0.7398790747705574,0.010557282
33,SEX,PINCP,l-diversity,2,30000,0.014701994302917076,0.012769887110251954,0.10354721595467786,-0.10153178077477382,0.16656761008897802,0.7033042955842596,0.7741832232104072,0.7029686526883953,0.8614531393100641,0.6684062411129376,"[[ 6482  7154]
 [ 2723 16931]]",0.01963551,1.143214974125747,0.017589722
34,SEX,PINCP,l-diversity,2,30000,-0.015032639212927412,-0.016468390484115858,0.08629605614102553,-0.1261161065514101,0.17002722070486243,0.6893060979273055,0.7561475892962395,0.7020093682966335,0.8193337420805232,0.6615621910577569,"[[ 6911  6807]
 [ 3536 16036]]",0.010326591,1.0553348064422607,0.008984112
35,SEX,PINCP,l-diversity,2,30000,0.013576345238313414,0.009959958243496048,0.09692290788627755,-0.09659336108581584,0.15928083403291282,0.7045358966656654,0.7741550330639236,0.703912480688129,0.8599704126919349,0.6709437801751484,"[[ 6596  7091]
 [ 2745 16858]]",0.020098891,1.4051382500706382,0.017791525
36,SEX,PINCP,l-diversity,2,30000,0.2286739970277072,0.16751168601488464,0.07312834195244133,0.1893275801249974,0.0858601441401845,0.7247221387804146,0.7893817513215353,0.7248132359768708,0.866579199677045,0.6913241875324287,"[[ 6953  6520]
 [ 2644 17173]]",0.0346251,1.2046986963993027,0.030846491
37,SEX,PINCP,l-diversity,2,30000,-0.01667218762268785,-0.01314891785437633,0.09358587598242929,-0.14153184010566006,0.1790939122227465,0.6943226194052268,0.7595917595917596,0.7079443367976044,0.819367991845056,0.6671090142107504,"[[ 7038  6632]
 [ 3544 16076]]",0.011047284,0.7091561295485412,0.00974921
38,SEX,PINCP,l-diversity,2,30000,0.23328412474667726,0.17994072275352635,0.06758858200427198,0.16833666179095091,0.08873019898933654,0.7209972964854311,0.772887323943662,0.742634274705136,0.8057099158807035,0.7025990164412659,"[[ 8198  5477]
 [ 3811 15804]]",0.021727346,1.4067267742723033,0.01956247
39,SEX,PINCP,l-diversity,2,30000,0.01728630972392431,0.009268327927812292,0.08703344214411457,-0.08246200178608709,0.14813127631861878,0.7050165214779213,0.7741905813097866,0.7071920685599059,0.8552123552123552,0.6714691792231113,"[[ 6636  6970]
 [ 2850 16834]]",0.020271033,0.8964115429093505,0.0181215
0,SEX,PINCP,t-closeness,0.5,30000,0.21049339302584547,0.16465513847392155,0.08833955400428495,0.1439885900712684,0.10771144236563734,0.7226794833283269,0.7860387503476407,0.7206969825754356,0.864410235498012,0.6918598866196907,"[[ 7100  6572]
 [ 2660 16958]]",0.033356853,1.163702365191024,0.029852076
1,SEX,PINCP,t-closeness,0.5,30000,0.21402049878083285,0.16089141652129468,0.07364139975442241,0.1660315919613976,0.08781715570222637,0.7231601081405827,0.7861518470391684,0.7237151279531764,0.8603788917669765,0.6924495738152581,"[[ 7134  6467]
 [ 2749 16940]]",0.034840856,2.1237733364105225,0.031015588
2,SEX,PINCP,t-closeness,0.5,30000,0.21865540445257614,0.1722714987731545,0.06810676926080883,0.15401634620529564,0.08736853934440159,0.7173024932412135,0.7709048418900168,0.7426829268292683,0.8013563439445316,0.6979584912391346,"[[ 8045  5486]
 [ 3925 15834]]",0.021032441,1.4308158803511122,0.018829275
3,SEX,PINCP,t-closeness,0.5,30000,0.021325745699582455,0.013630131744497342,0.09767352834263154,-0.08978388945013838,0.1596109944676578,0.7097626914989487,0.7800591850671523,0.7113675994353567,0.8634347913727071,0.6732018520302476,"[[ 6494  6952]
 [ 2710 17134]]",0.020234222,0.9583271648525049,0.01812836
4,SEX,PINCP,t-closeness,0.5,30000,0.22506100041872912,0.17944246505498274,0.07005933930247354,0.1581668567590072,0.08531907766760294,0.721267647942325,0.7740301487957528,0.7420966612187719,0.8088355048859935,0.7019914219929162,"[[ 8119  5523]
 [ 3756 15892]]",0.022225382,1.9918786052381967,0.019990116
5,SEX,PINCP,t-closeness,0.5,30000,0.2200774206046784,0.1687230048305216,0.0825742401105809,0.1647145323259362,0.09798084890329717,0.7224992490237309,0.7862563627950023,0.7210881466706277,0.8643740143460344,0.6911542190852888,"[[ 7061  6572]
 [ 2666 16991]]",0.03429974,1.4690397002026123,0.030794917
6,SEX,PINCP,t-closeness,0.5,30000,0.2143308700686435,0.1602605352605352,0.07609220606483857,0.1633402772679543,0.09217193473510132,0.7248723340342446,0.7879615696261142,0.7253740249776225,0.8623695145434276,0.6935409095290168,"[[ 7113  6443]
 [ 2716 17018]]",0.035552535,1.7994018051387373,0.031823423
7,SEX,PINCP,t-closeness,0.5,30000,0.21962840012355866,0.17241152800721138,0.07193182499120887,0.17653389541880032,0.07791152565215431,0.7180534695103634,0.7821768391738222,0.7184209404442171,0.8583507360057047,0.6873579849758331,"[[ 7052  6605]
 [ 2781 16852]]",0.037328012,1.874200274080304,0.033555537
8,SEX,PINCP,t-closeness,0.5,30000,0.2201132081320486,0.1740361890120472,0.06975735921968951,0.15608054862374993,0.08383875437554567,0.7207269450285371,0.7750489970722737,0.7454503141726786,0.8070953436807096,0.7001786401580701,"[[ 7977  5469]
 [ 3828 16016]]",0.02261952,1.6129558239550243,0.019881815
9,SEX,PINCP,t-closeness,0.5,30000,0.22769910363729262,0.16837135943940928,0.07073226912578934,0.19473351072407674,0.07908066901609534,0.7220787023130069,0.7881674145984064,0.7211328976034859,0.8689418416801292,0.687623272123257,"[[ 6826  6656]
 [ 2596 17212]]",0.034454796,2.0472550123218722,0.030906832
10,SEX,PINCP,t-closeness,0.5,30000,0.21958655995013665,0.1734329793142101,0.08019915872897665,0.16566360601548263,0.09001418057681099,0.720787023130069,0.7843637629045355,0.7206189522145019,0.8604805049373918,0.6900614192819472,"[[ 7090  6554]
 [ 2741 16905]]",0.034942042,2.104767758862868,0.03142567
11,SEX,PINCP,t-closeness,0.5,30000,0.20810172155892148,0.166184089100046,0.08425955911492,0.14028079345769007,0.10223851737388057,0.720937218383899,0.7816994078390826,0.720386331153363,0.8544203010222428,0.6936863134279991,"[[ 7367  6456]
 [ 2834 16633]]",0.035279218,1.7084022739018043,0.031608522
12,SEX,PINCP,t-closeness,0.5,30000,0.22087406303898982,0.16293512711797986,0.06792279405117896,0.18406667606096905,0.08010490381552005,0.721598077500751,0.785740706491585,0.718957566527055,0.8662011315561445,0.6901410163669099,"[[ 7028  6643]
 [ 2625 16994]]",0.034336645,2.2095513991693183,0.03077132
13,SEX,PINCP,t-closeness,0.5,30000,0.2055600861415956,0.16323135447673198,0.08180882631828079,0.14629218106713077,0.09082500513757374,0.7255031541003304,0.7889412416851441,0.7258393540161496,0.8640594961044218,0.6935278255440772,"[[ 7073  6451]
 [ 2687 17079]]",0.035057727,2.200387662778686,0.031422976
14,SEX,PINCP,t-closeness,0.5,30000,0.214414253119389,0.16975498561419966,0.08397288142827053,0.15666606176339848,0.09617285621942251,0.7205166716731751,0.784958165765266,0.719564388321539,0.8634260436263792,0.6888149817339118,"[[ 7005  6618]
 [ 2686 16981]]",0.034250602,2.1923561593264496,0.030686237
15,SEX,PINCP,t-closeness,0.5,30000,0.22429850942966745,0.16918129175313146,0.07469798018766993,0.17965339258629087,0.08209524464016871,0.7276659657554821,0.7911925929338063,0.7274575409766634,0.8671681728681779,0.6949502512342076,"[[ 7048  6435]
 [ 2631 17176]]",0.03480859,2.355810910158369,0.031212457
16,SEX,PINCP,t-closeness,0.5,30000,0.20991447366339389,0.16282798555093658,0.08147545926164657,0.1520748825575326,0.09426891175691732,0.7252628416942024,0.7885611244682819,0.7243268495710524,0.865296803652968,0.6936572383507844,"[[ 7089  6491]
 [ 2655 17055]]",0.03390193,1.5464037656784058,0.030379256
17,SEX,PINCP,t-closeness,0.5,30000,0.2168833908707326,0.16109055862015365,0.07304810705574971,0.16833919229248107,0.08704620958082943,0.7273655752478222,0.7896249594362802,0.7276882983722818,0.8630858880162149,0.6964267507214974,"[[ 7181  6374]
 [ 2702 17033]]",0.034407813,2.3538359088371488,0.030808706
18,SEX,PINCP,t-closeness,0.5,30000,0.20473143708207975,0.15959190984716376,0.07577710873125942,0.15115853371404975,0.0859857018579282,0.7237608891559026,0.7863879210220673,0.7251424409887333,0.8589333739280459,0.6932891120542092,"[[ 7167  6416]
 [ 2780 16927]]",0.03323142,1.4008978605270386,0.029693965
19,SEX,PINCP,t-closeness,0.5,30000,0.20805904920376894,0.16074383409661985,0.08178942434261205,0.14849066023282237,0.09644083285762495,0.7253229197957345,0.788235294117647,0.7251267629639099,0.8633757800213079,0.6941519889870146,"[[ 7128  6451]
 [ 2693 17018]]",0.0359964,2.0408987998962402,0.031892974
20,SEX,PINCP,t-closeness,0.5,30000,0.20599485887297275,0.1596306094806449,0.0795364336088712,0.15211463894645122,0.0957905417673165,0.7177530790027035,0.7822378789283396,0.7162684096600314,0.8615918721601062,0.6868712480555329,"[[ 7018  6685]
 [ 2711 16876]]",0.03644264,1.9820398449218135,0.032206662
21,SEX,PINCP,t-closeness,0.5,30000,0.2177042163395514,0.167939794272551,0.07833458674166982,0.1653574492804586,0.09025767739449975,0.7231901471913488,0.786398089984006,0.721369338719966,0.8643126464893509,0.6924022248840197,"[[ 7112  6552]
 [ 2663 16963]]",0.035452545,1.2504611704969917,0.03169963
22,SEX,PINCP,t-closeness,0.5,30000,0.2124173691541975,0.16053169502680908,0.07784383427175545,0.162508090051163,0.090074365334462,0.7251126464403724,0.7892203155591385,0.7242137301318904,0.8670479275266967,0.6924479161689356,"[[ 7007  6524]
 [ 2627 17132]]",0.03431341,1.6347842050204315,0.03074914
23,SEX,PINCP,t-closeness,0.5,30000,0.22475070473095826,0.17761880613114123,0.06898984398554109,0.16254014041284737,0.08564443369798047,0.7169119855812557,0.7712177121771218,0.7408582089552239,0.8041717294451195,0.6968856874437889,"[[ 7982  5556]
 [ 3868 15884]]",0.019651905,1.1746015636244156,0.017543992
24,SEX,PINCP,t-closeness,0.5,30000,0.2153721631022658,0.16181509946429284,0.07101403035596854,0.1757567398007538,0.07732486362331326,0.7261940522679483,0.7908780140867689,0.7239887428067375,0.8713852376137513,0.6925023893472162,"[[ 6939  6571]
 [ 2544 17236]]",0.035701964,2.075460433959961,0.031822354
25,SEX,PINCP,t-closeness,0.5,30000,0.21378912716805887,0.15869275035242303,0.0778706149626558,0.16086220300914228,0.0934385142802846,0.7276960048062481,0.7903706958351641,0.7288041624019106,0.8632988128315231,0.6960436264972734,"[[ 7136  6359]
 [ 2706 17089]]",0.03436969,1.3913609273524403,0.030727144
26,SEX,PINCP,t-closeness,0.5,30000,0.2323927080121072,0.18331922005571033,0.07348478815022197,0.16097841277498354,0.09759433915268112,0.7182637428657255,0.7709925528018557,0.7397619716989973,0.804976291235405,0.699446542927054,"[[ 8123  5554]
 [ 3825 15788]]",0.021566888,1.996391352601955,0.019273728
27,SEX,PINCP,t-closeness,0.5,30000,0.28388218571645574,0.2321539650866885,0.0800102355996325,0.23097474191030065,0.07122755749828613,0.7238209672574346,0.7814698611903403,0.7364483469223188,0.8323544303797469,0.6989320157807154,"[[ 7657  5883]
 [ 3311 16439]]",0.035415463,2.645839727739053,0.031713065
28,SEX,PINCP,t-closeness,0.5,30000,0.20822237940403143,0.1510327601849175,0.07304583273158927,0.15872155193207782,0.09361239278754874,0.7250525683388405,0.787559475455495,0.7243617112116814,0.8628388343589483,0.6945367577533348,"[[ 7171  6456]
 [ 2697 16966]]",0.034563296,2.6613097190856934,0.030922255
29,SEX,PINCP,t-closeness,0.5,30000,0.2033000007324559,0.16004446811005768,0.07979690524232186,0.1496789996411078,0.09198400131284057,0.7182337038149594,0.7832617034058875,0.7180866838961149,0.8614485387547649,0.6863614342690461,"[[ 6961  6654]
 [ 2726 16949]]",0.034157418,2.1116459559524516,0.030437235
30,SEX,PINCP,t-closeness,0.5,30000,0.2110192605527541,0.16196588640413756,0.08149817186098018,0.1537115344209759,0.09641710202365938,0.7245719435265846,0.7880147041823689,0.7246980779044055,0.8634544256979277,0.692887103648049,"[[ 7079  6474]
 [ 2695 17042]]",0.03433537,2.056930074278639,0.030630581
31,SEX,PINCP,t-closeness,0.5,30000,0.19516983218970274,0.1577181594025978,0.08560489374785663,0.13042204670046714,0.10038735139858312,0.7191649143887053,0.7832719011521432,0.7159991523627888,0.8644969808617337,0.6885403146962145,"[[ 7047  6701]
 [ 2648 16894]]",0.034701716,1.2804789989434204,0.031106165
32,SEX,PINCP,t-closeness,0.5,30000,0.2092279144093323,0.16873463757572504,0.07807342132672046,0.15195938509704732,0.08688117170225318,0.7203364373685791,0.7824461373089685,0.7217312583523732,0.8543144358830433,0.691452843443603,"[[ 7238  6455]
 [ 2855 16742]]",0.035012104,1.5765423180001974,0.03131021
33,SEX,PINCP,t-closeness,0.5,30000,0.20952648800552554,0.1657231259256432,0.0860951024793275,0.14618877454886653,0.09962519347313714,0.7238810453589667,0.7872813107470147,0.7220477120298837,0.8654726773175944,0.6926366026658374,"[[ 7088  6548]
 [ 2644 17010]]",0.03497779,1.5945670078217604,0.031324588
34,SEX,PINCP,t-closeness,0.5,30000,0.22743938013481946,0.17375976939509108,0.07459569183621495,0.18538063387624376,0.08644426803223548,0.7173325322919796,0.7823069448942765,0.714805106958654,0.8638871857755978,0.6860622690796635,"[[ 6972  6746]
 [ 2664 16908]]",0.033279497,2.1681090385180797,0.02967314
35,SEX,PINCP,t-closeness,0.5,30000,0.21376124211028646,0.16618607798158513,0.07941507758395894,0.16135906942456968,0.08963377891190039,0.7236707720036046,0.787811685465827,0.7190315789473685,0.8711421721165128,0.6917996240870428,"[[ 7014  6673]
 [ 2526 17077]]",0.035451673,1.4630048476206112,0.031461414
36,SEX,PINCP,t-closeness,0.5,30000,0.2286739970277072,0.16751168601488464,0.07312834195244133,0.1893275801249974,0.0858601441401845,0.7247221387804146,0.7893817513215353,0.7248132359768708,0.866579199677045,0.6913241875324287,"[[ 6953  6520]
 [ 2644 17173]]",0.0346251,1.2046986963993027,0.030846491
37,SEX,PINCP,t-closeness,0.5,30000,0.22623564811856933,0.1863359698115996,0.07505332439100498,0.1512675821358812,0.09009419361164217,0.7197656954040252,0.7716334973440062,0.7423578729216711,0.8033129459734965,0.701583320097209,"[[ 8200  5470]
 [ 3859 15761]]",0.020897571,1.3188645783995054,0.018705478
38,SEX,PINCP,t-closeness,0.5,30000,0.026224350799613605,0.012055190070465516,0.09748797832191558,-0.08246798039557979,0.16816845503685063,0.7033643736857915,0.772899753926822,0.7040388805094687,0.8566913076726995,0.6700641181873552,"[[ 6611  7064]
 [ 2811 16804]]",0.019738894,1.219469615563944,0.017705968
39,SEX,PINCP,t-closeness,0.5,30000,0.2017331280026895,0.1570927394752898,0.07486619165880415,0.15044524976270307,0.08586386604131502,0.721207569840793,0.7847784245066438,0.7219164640129698,0.859632188579557,0.6902894148836342,"[[ 7088  6518]
 [ 2763 16921]]",0.036357656,1.6262519970078861,0.03234162
0,RAC1P,PINCP,k-anonymity,10,30000,0.16848020161956934,0.1210078458062056,0.03513628180714157,0.1039539795544907,0.050636915250169334,0.7667768098528086,0.8098736409050837,0.7793382976717881,0.8428993781221328,0.7502238259832431,"[[ 8990  4682]
 [ 3082 16536]]",0.14026111,3.4698284486241606,0.09622602
1,RAC1P,PINCP,k-anonymity,10,30000,0.1509694426927315,0.11546172915938835,0.037603937306571744,0.0912402647663938,0.04258215058932391,0.7683388404926405,0.8116727716727716,0.7816659611495226,0.8440753720351465,0.7513884690482326,"[[ 8959  4642]
 [ 3070 16619]]",0.1384642,2.816786165187481,0.09638947
2,RAC1P,PINCP,k-anonymity,10,30000,0.16732075930916512,0.1448251617878863,0.056415800735994726,0.08182722548830029,0.06448880246843924,0.7627515770501652,0.8056976973036803,0.7839054047584854,0.8287362720785465,0.747565978031735,"[[ 9017  4514]
 [ 3384 16375]]",0.13385479,2.735087440186141,0.09320889
3,RAC1P,PINCP,k-anonymity,10,30000,0.1959016947799203,0.15496463077984812,0.04607437740207998,0.11982499722917495,0.04802496586080529,0.7689095824571943,0.8120587301199521,0.7880885769832614,0.8375327554928442,0.7525831262218051,"[[ 8977  4469]
 [ 3224 16620]]",0.13810392,3.204858161885965,0.095938005
4,RAC1P,PINCP,k-anonymity,10,30000,0.14326575145382003,0.11118828959061955,0.043385802625136805,0.06957096996923173,0.059985619780860366,0.7672874737158306,0.8087396617701519,0.7852998993143788,0.8336217426710097,0.7526853765400203,"[[ 9164  4478]
 [ 3269 16379]]",0.14362046,2.4627368919408807,0.098954685
5,RAC1P,PINCP,k-anonymity,10,30000,0.15048590712646592,0.11783886867498905,0.0418393294075724,0.08227347434001614,0.05379084751709873,0.7634725142685491,0.8063262495080676,0.7805609790942426,0.8338505367044818,0.7479235812694272,"[[ 9025  4608]
 [ 3266 16391]]",0.13526328,2.858942534096922,0.0954823
6,RAC1P,PINCP,k-anonymity,10,30000,0.16065853405954245,0.12541576870925897,0.044265904110939114,0.08878280181010628,0.05815940337269632,0.7621507960348453,0.8059884347740861,0.7802922478413512,0.8334346812607683,0.7459073671868903,"[[ 8925  4631]
 [ 3287 16447]]",0.13092895,2.70455703121049,0.092785835
7,RAC1P,PINCP,k-anonymity,10,30000,0.1439510782343486,0.1144052795441588,0.04946769444713084,0.062448202181770274,0.0720401554041451,0.764553920096125,0.8068697023457521,0.78149014366856,0.8339530382519228,0.7493701634109435,"[[ 9079  4578]
 [ 3260 16373]]",0.1418161,2.7267569564329364,0.098252326
8,RAC1P,PINCP,k-anonymity,10,30000,0.18071866317864704,0.15092181169065522,0.055921331112586126,0.09477413508344079,0.061862393343314115,0.7693601682186842,0.8128138865863768,0.7872862945121375,0.8400524087885507,0.7525414505641399,"[[ 8942  4504]
 [ 3174 16670]]",0.13876471,2.9935203680068385,0.09619521
9,RAC1P,PINCP,k-anonymity,10,30000,0.11811003488606919,0.09133956890424266,0.04722303398469818,0.04154872878761978,0.07153339154329985,0.7655752478221688,0.8091184815575775,0.784778895426077,0.835016155088853,0.7492837784790058,"[[ 8946  4536]
 [ 3268 16540]]",0.13531443,3.073655842715517,0.09500588
10,RAC1P,PINCP,k-anonymity,10,30000,0.15490268011378738,0.11970054107931671,0.04492550702304199,0.07464009774454183,0.06492756333553185,0.7678882547311505,0.8085338355180018,0.7877456424122447,0.8304489463504021,0.7541280205220202,"[[ 9248  4396]
 [ 3331 16315]]",0.13541791,2.467075824737549,0.095086396
11,RAC1P,PINCP,k-anonymity,10,30000,0.1630549511501055,0.1222332160395786,0.043003232756567256,0.09048437384921315,0.06287716786148301,0.7658455992790628,0.8090256510767573,0.7733489461358314,0.8481532850464889,0.7490422795050864,"[[ 8984  4839]
 [ 2956 16511]]",0.13823462,2.594172428119145,0.097185746
