SEED,protected_att,target,method,anon_parameter,fraction,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,ASF,ALF,NCF
28,SEX,PINCP,k-anonymity,10,0.2,0.22162442515470637,0.16381597010903204,0.017447315333388613,0.12716266468688292,0.06630563040768966,0.7554971462901773,0.7566557543686563,0.7515218101374825,0.7618603251053582,0.755510498284094,"[[24992  8368]
 [ 7911 25309]]",0.12017019,2.7530758380889893,0.08278742
29,SEX,PINCP,k-anonymity,10,0.2,0.22356739174135926,0.16767803026902883,0.018934000121579087,0.13136370322969043,0.06690213657061961,0.7524481826374286,0.754629905317692,0.7444996034427048,0.765039693320052,0.7525087857051964,"[[24753  8698]
 [ 7784 25345]]",0.12277086,2.6389126777648926,0.083471045
30,SEX,PINCP,k-anonymity,10,0.2,0.21048072748473423,0.14870327021160745,0.01695335502494244,0.11599342040917338,0.07523586380403091,0.7542805647341544,0.7566272946356848,0.7513072764335726,0.7620231924010428,0.7542612122453312,"[[24789  8418]
 [ 7942 25431]]",0.12219975,2.892798662185669,0.083407775
31,SEX,PINCP,k-anonymity,10,0.2,0.22084048138208923,0.15719156938193646,0.013800288172232889,0.1301084922806746,0.06439179326583999,0.7566536497446681,0.7579117233959896,0.7494902331629185,0.7665246169190316,0.7567134773604802,"[[25016  8477]
 [ 7725 25362]]",0.122589566,2.5712430477142334,0.083929926
32,SEX,PINCP,k-anonymity,10,0.2,0.21733988233874268,0.15460244704572357,0.014019563608319796,0.12619752893105285,0.06855242275043749,0.7545358966656653,0.7554870659345592,0.7470264512693059,0.7641415211404013,0.754607210673066,"[[24989  8550]
 [ 7793 25248]]",0.122099355,2.7188973426818848,0.08384456
33,SEX,PINCP,k-anonymity,10,0.2,0.23372131327709011,0.1794831830834105,0.02020596037782063,0.13714914542045603,0.06078531402103715,0.7566987083208171,0.7576705012939997,0.752458772842074,0.7629549288985298,0.7567170714937119,"[[25057  8331]
 [ 7868 25324]]",0.12559792,2.7373616092804594,0.08507966
34,SEX,PINCP,k-anonymity,10,0.2,0.2178223911829995,0.1585317390926153,0.017874652849924844,0.12080843824610879,0.07013263336719044,0.7563082006608591,0.7579767001297751,0.7564984368021438,0.7594607520774795,0.7562925930284157,"[[24948  8178]
 [ 8047 25407]]",0.12013121,2.8241198854157705,0.082379214
35,SEX,PINCP,k-anonymity,10,0.2,0.2051562764377592,0.14413379766531398,0.017017721867511604,0.11272269615885538,0.07363645708846456,0.7546710723941124,0.7578210716721525,0.7520452004002118,0.7636863495099211,0.7546237038043626,"[[24690  8426]
 [ 7908 25556]]",0.11985984,2.247379101195967,0.08323467
36,SEX,PINCP,k-anonymity,10,0.2,0.21400994854890304,0.148368267038944,0.012359820840586289,0.12541883244514437,0.06737767872383027,0.7547311504956443,0.7569940476190476,0.7485505753553665,0.7656301736853195,0.75475369411506,"[[24815  8544]
 [ 7786 25435]]",0.12358619,2.247799625095135,0.08394108
37,SEX,PINCP,k-anonymity,10,0.2,0.22344485114789642,0.15861828436656877,0.01018058734247862,0.13595567752659626,0.05572251589214583,0.7578552117753079,0.7582473608445298,0.7520673448747695,0.7645297853039008,0.7578990317149167,"[[25175  8335]
 [ 7787 25283]]",0.121147156,3.2392752170562744,0.08204178
38,SEX,PINCP,k-anonymity,10,0.2,0.21775046110748641,0.14721038642940176,0.012054793504424066,0.1286134165630864,0.07236883437898267,0.7545509161910484,0.7576521532803416,0.7443398700428334,0.7714492797390753,0.7546402881200531,"[[24693  8774]
 [ 7568 25545]]",0.121968016,2.494818942392991,0.08378239
39,SEX,PINCP,k-anonymity,10,0.2,0.2143956426155607,0.16719693537100766,0.024567976980188644,0.11524617510271598,0.07086890097380905,0.7547912285971763,0.7556353839245622,0.7526612398246713,0.7586331259579839,0.7547931895139546,"[[25012  8295]
 [ 8031 25242]]",0.120366,3.012416325934799,0.08269669
0,SEX,PINCP,k-anonymity,10,0.3,0.23875263270456976,0.19026543070776902,0.023797505450514733,0.13484784257718826,0.06201934503712203,0.757644938419946,0.7570123481578155,0.7585506196684372,0.7554803029695828,0.7576436820267816,"[[37963 12001]
 [12203 37703]]",0.12229588,2.8761684894561768,0.08436532
1,SEX,PINCP,k-anonymity,10,0.3,0.2511009694141555,0.20342246215049287,0.023333952728798568,0.1489470678682872,0.05324313197880848,0.7585661359767698,0.757434308478532,0.7560652313624678,0.7588083528178666,0.7585676926650518,"[[38112 12146]
 [11966 37646]]",0.12328332,3.1337314327022003,0.084362894
2,SEX,PINCP,k-anonymity,10,0.3,0.2341513790978692,0.1833069444226879,0.023416297223768923,0.13157650928788525,0.06183864426332941,0.7599979973966156,0.7601636998569128,0.7595632786098502,0.7607650710995394,0.7599980741961453,"[[37916 12024]
 [11945 37985]]",0.11862181,3.407706538413246,0.08204065
3,SEX,PINCP,k-anonymity,10,0.3,0.24483697812091576,0.18965626037104977,0.023214906322463702,0.1397162472874346,0.06602433621167714,0.7604686091919496,0.7611907519067205,0.7553693136788715,0.7671026156941649,0.7604996833703035,"[[37823 12347]
 [11575 38125]]",0.12198357,3.0093608480051532,0.083397135
4,SEX,PINCP,k-anonymity,10,0.3,0.23314653975937716,0.17498435725511596,0.015066119954331825,0.13989570881889501,0.05334247160816108,0.7594773205166717,0.7592483086945627,0.7556659484478493,0.7628647962780206,0.7594964774715338,"[[37972 12247]
 [11774 37877]]",0.122343384,3.4080564975738525,0.08271995
5,SEX,PINCP,k-anonymity,10,0.3,0.24257191455195903,0.18105641006554962,0.014824133786711546,0.14905006872154677,0.05263850159302674,0.7579052768599179,0.7591160881520743,0.756838905775076,0.7614070150894374,0.7578982501954662,"[[37595 12240]
 [11938 38097]]",0.12983309,2.278883843224801,0.086381175
6,SEX,PINCP,k-anonymity,10,0.3,0.24103932507394116,0.18224328310023064,0.018686641095830847,0.14253071727676536,0.058329355928493754,0.7603985180734956,0.7612900651417057,0.7566929758457939,0.7659433526707751,0.7604115900268745,"[[37784 12269]
 [11660 38157]]",0.12198426,2.8110559428897126,0.0836289
7,SEX,PINCP,k-anonymity,10,0.3,0.23600986540757507,0.18043890791521056,0.019095823380484767,0.14027331826068568,0.056575862589855586,0.7589666566536497,0.7598707180336373,0.7543025765947755,0.7655216770847989,0.7589904612253215,"[[37711 12406]
 [11666 38087]]",0.118733495,3.187382729794196,0.08186534
8,SEX,PINCP,k-anonymity,10,0.3,0.23926547668392928,0.18243897948168997,0.017670790126057212,0.1382247999978475,0.06153659811803236,0.7588565134675077,0.7571715216229569,0.7565993632370128,0.7577445460232891,0.7588480276967535,"[[38240 12079]
 [12004 37547]]",0.119629234,2.919860601425171,0.08396264
9,SEX,PINCP,k-anonymity,10,0.3,0.25000302864430624,0.19464838904326387,0.022457411489768653,0.1478538509615428,0.0627799848509405,0.7580754981475919,0.7592302863008101,0.7519096776740422,0.7666948436179205,0.7581182651056286,"[[37615 12569]
 [11592 38094]]",0.11896482,2.234332799911499,0.081241
10,SEX,PINCP,k-anonymity,10,0.3,0.23888868753130438,0.18336500864933303,0.020561555685972732,0.1352701883121244,0.06292127991062857,0.7591268649244017,0.7586725788005858,0.7614991139036572,0.755866949186423,0.7591328165400857,"[[38001 11843]
 [12213 37813]]",0.12419168,2.5510042389465237,0.08412053
11,SEX,PINCP,k-anonymity,10,0.3,0.2451401378507041,0.18661312950540287,0.01490037497665564,0.15190592339999615,0.051632632061883954,0.757194352658456,0.7567925379870619,0.7514490011352999,0.762212614651097,0.7572378883626326,"[[37893 12479]
 [11770 37728]]",0.12541921,3.0637846119930594,0.08514376
12,SEX,PINCP,k-anonymity,10,0.3,0.2486652569721513,0.1898978686474727,0.01619752228157545,0.15483012865492324,0.047911392132024666,0.7599679583458496,0.7609731777844252,0.7554143405788494,0.7666144326583092,0.7599890544734433,"[[37739 12355]
 [11617 38159]]",0.12368645,2.812980890274048,0.08473554
13,SEX,PINCP,k-anonymity,10,0.3,0.23690232058358196,0.18113063692174636,0.019293362483814414,0.14020110915974526,0.05736723187677273,0.7588064483828978,0.7596487727000599,0.7552777777777778,0.7640706543556804,0.7588185439610571,"[[37716 12334]
 [11754 38066]]",0.12217878,2.618642807006836,0.08371868
14,SEX,PINCP,k-anonymity,10,0.3,0.23605973541340863,0.18276245438360006,0.02320628557394,0.13284064999220882,0.06387953899144139,0.7607389606488435,0.7613626149743835,0.7584313257327046,0.7643166506256015,0.7607434687185369,"[[37857 12141]
 [11754 38118]]",0.11958874,2.6414318417343896,0.08222248
15,SEX,PINCP,k-anonymity,10,0.3,0.23613293676341407,0.17193141284259927,0.01572069622229888,0.14118993042120942,0.06053773971625365,0.7581956543506558,0.7607422745781856,0.7565522405706854,0.7649789786199613,0.7581612482617347,"[[37329 12354]
 [11795 38392]]",0.1288019,2.447054862976074,0.086225666
16,SEX,PINCP,k-anonymity,10,0.3,0.23056650829282055,0.17640254046215365,0.020798720017564776,0.13389571366044017,0.06151893632447092,0.7593171122459197,0.7605995717344753,0.7513281649679273,0.7701026561523102,0.7593926091229466,"[[37649 12638]
 [11399 38184]]",0.123432375,3.4450917324788857,0.08433446
17,SEX,PINCP,k-anonymity,10,0.3,0.23461851999003036,0.1690387353178021,0.015002795158749804,0.14211913690237069,0.061005274645077434,0.7588364874336637,0.7615653430746537,0.7508247281813035,0.7726177085007231,0.7588780352590266,"[[37321 12765]
 [11320 38464]]",0.12360146,2.6719717979431152,0.08533624
18,SEX,PINCP,k-anonymity,10,0.3,0.2299364898453093,0.17309204167339853,0.01684484575984735,0.13636224757924056,0.060022291143000284,0.7556323220186242,0.7560792779826692,0.7513557537593611,0.7608625683939492,0.7556555754366572,"[[37641 12517]
 [11888 37824]]",0.12189151,2.7390609702124187,0.08508113
19,SEX,PINCP,k-anonymity,10,0.3,0.241449960960952,0.18319555768328344,0.015895044339053865,0.14395033772646507,0.05461837476950182,0.7597076199058777,0.7586685438455351,0.7575562830116683,0.7597840755735492,0.759708058335129,"[[38151 12072]
 [11926 37721]]",0.119837604,2.3828775452000355,0.083574474
20,SEX,PINCP,k-anonymity,10,0.3,0.23878344986358802,0.18681772937484886,0.021783150030626364,0.13914542300445673,0.05728403397829607,0.7592370081105437,0.7598981476858555,0.7576360957349368,0.7621737475712598,0.7592377136759136,"[[37775 12172]
 [11873 38050]]",0.12665214,3.1266355220632183,0.08659206
21,SEX,PINCP,k-anonymity,10,0.3,0.23665924505050767,0.18282349270056397,0.020180498620696485,0.13720730667745873,0.06022381024701451,0.7586562531290678,0.7585039125512238,0.7554384704426615,0.7615943341180258,0.7586699570289146,"[[37915 12254]
 [11849 37852]]",0.12485561,2.3896217346191406,0.08574031
22,SEX,PINCP,k-anonymity,10,0.3,0.2415421428721199,0.18939086544575,0.020172939070044027,0.14330315605943675,0.050956096177252275,0.7599679583458496,0.7597321893918133,0.7605707290642372,0.7588954966860896,0.7599680872242561,"[[37998 11931]
 [12041 37900]]",0.11726889,3.0484188382823807,0.0813954
23,SEX,PINCP,k-anonymity,10,0.3,0.2298601079449255,0.17874561390489097,0.02515588370057542,0.12352670531113719,0.07030594267168344,0.7599979973966156,0.7602548586174821,0.7595179567120331,0.7609931918301962,0.7599978977376497,"[[37897 12033]
 [11936 38004]]",0.12161909,4.0188941951429555,0.0838779
24,SEX,PINCP,k-anonymity,10,0.3,0.24717760224441326,0.19164763401949736,0.019604383194183783,0.14810841822377296,0.05528505573712572,0.7592169820766997,0.7597006125650789,0.7559311922044347,0.7635078134415297,0.7592297473085774,"[[37811 12273]
 [11774 38012]]",0.1242518,3.7487475872039795,0.08567579
25,SEX,PINCP,k-anonymity,10,0.3,0.24525882442153069,0.18705905250292154,0.01703638690853493,0.1467113937312201,0.06007839072970633,0.7559827776108942,0.7555568929545818,0.7532148071115733,0.7579135894391564,0.7559920897750817,"[[37837 12340]
 [12030 37663]]",0.118488155,2.578078544897253,0.08152264
26,SEX,PINCP,k-anonymity,10,0.3,0.24867110442663964,0.19507913761537643,0.02183274103570243,0.14571308041662304,0.05802494543783743,0.7596675678381897,0.759402566158781,0.7578831532613045,0.7609280835676979,0.7596714684159113,"[[37989 12101]
 [11901 37879]]",0.12500195,2.4761492541241417,0.08635779
27,SEX,PINCP,k-anonymity,10,0.3,0.24622973949194182,0.19657028121705256,0.021056980922049662,0.14527322543769006,0.05349984975576627,0.757444678081506,0.7556192244057948,0.7585731937045515,0.7526881720430108,0.7574275939532623,"[[38196 11919]
 [12305 37450]]",0.120277576,2.960052967071533,0.082214534
28,SEX,PINCP,k-anonymity,10,0.3,0.24842988372531577,0.1926532290518963,0.019537535799898142,0.1491343701231128,0.05541561036041209,0.7590367477721037,0.7593187114324862,0.7556232334089733,0.7630505135781623,0.759051642934609,"[[37844 12277]
 [11788 37961]]",0.12515016,2.6718692779541016,0.08564677
29,SEX,PINCP,k-anonymity,10,0.3,0.24052553064697918,0.1843845605045089,0.016581253190307232,0.14262028974868018,0.05724383046113557,0.7576749774707119,0.7557748781447731,0.7543817236794391,0.7571731877464362,0.7576701999428401,"[[38223 12192]
 [12009 37446]]",0.12403068,2.487782149044547,0.08579518
30,SEX,PINCP,k-anonymity,10,0.3,0.2519940388744142,0.19928313575310774,0.02434303609121724,0.14680248094442466,0.0627932719015829,0.7582957845198759,0.7590557468682937,0.7554438528172932,0.7627023448939884,0.7583030088226265,"[[37708 12309]
 [11830 38023]]",0.12467357,2.5672497749328613,0.08523907
31,SEX,PINCP,k-anonymity,10,0.3,0.23639788822755803,0.177804925762576,0.018836276786281858,0.13982257077054275,0.06034947214104902,0.7585360969260038,0.7605001539393579,0.7545277181089017,0.7665678933247908,0.7585343272408747,"[[37468 12456]
 [11659 38287]]",0.12286997,2.5887701511383057,0.083802305
32,SEX,PINCP,k-anonymity,10,0.3,0.23571291441973286,0.1779627208319673,0.019982271566551302,0.13676657323275082,0.06198009927691728,0.7603584660058076,0.7617777335390434,0.7555432700850988,0.7681159420289855,0.7603765996407215,"[[37671 12381]
 [11552 38266]]",0.12504646,2.9535142983143086,0.086248115
33,SEX,PINCP,k-anonymity,10,0.3,0.2447135150008885,0.18643543689824538,0.01924830781658604,0.14794006523493186,0.05678541267702231,0.7589666566536497,0.7607299763433591,0.7536879837709018,0.7679048020388096,0.7589848769871888,"[[37531 12506]
 [11566 38267]]",0.119653046,2.7986106872558594,0.082341656
34,SEX,PINCP,k-anonymity,10,0.3,0.2347670569853587,0.18254192674628178,0.0214981712622061,0.13413004123281744,0.06294571911958291,0.7566336237108241,0.7566458072590738,0.7564867462160647,0.7568049352053999,0.756633651151946,"[[37780 12163]
 [12142 37785]]",0.12073315,3.1953374268495858,0.08416294
35,SEX,PINCP,k-anonymity,10,0.3,0.24132692933452343,0.18852023968877774,0.020664473978043607,0.141690398104098,0.05841180388824596,0.7579052768599179,0.7578567851777667,0.755134218141902,0.7605990551814252,0.7579154876904632,"[[37856 12269]
 [11909 37836]]",0.12186142,2.83490618639648,0.0845233
36,SEX,PINCP,k-anonymity,10,0.3,0.2363313471179706,0.17673640439648197,0.0160740920241057,0.13998025660245172,0.05676717565980549,0.7591168519074797,0.759230161033658,0.758296681327469,0.7601659418401908,0.7591176496466077,"[[37883 12090]
 [11967 37930]]",0.11881472,2.9307374193946267,0.08254821
37,SEX,PINCP,k-anonymity,10,0.3,0.23764938481711262,0.17720716707482398,0.016934864325978016,0.14064615352736337,0.059621062369393796,0.7596775808551116,0.760193835240046,0.754951379241913,0.7655096086125365,0.7597054769520081,"[[37827 12348]
 [11653 38042]]",0.124789394,2.5955209732055664,0.0861251
38,SEX,PINCP,k-anonymity,10,0.3,0.23813274670549328,0.1795650893611097,0.020363553815656577,0.13797596734023163,0.06599871854090866,0.7584459797737059,0.75967324168161,0.7529671978987696,0.7664998090183543,0.7584768281231976,"[[37618 12509]
 [11615 38128]]",0.12712038,2.82849880621368,0.08747194
39,SEX,PINCP,k-anonymity,10,0.3,0.23847739835704723,0.1838942771160451,0.020364521783175493,0.14156539445309924,0.05811672757354314,0.7583558626214079,0.7594325986622407,0.7528658391967744,0.7661149212606343,0.7583889727242772,"[[37645 12504]
 [11629 38092]]",0.12860878,2.504225187933325,0.0857694
0,SEX,PINCP,k-anonymity,10,0.4,0.22204037133895227,0.16973914233499543,0.023918951834664415,0.11999982544484852,0.06898803216756955,0.7612045659357164,0.7620693783484481,0.7565106294475065,0.7677104219746423,0.7612288062827767,"[[50439 16390]
 [15408 50923]]",0.13452253,2.410911798477173,0.08964325
1,SEX,PINCP,k-anonymity,10,0.4,0.2217011837165629,0.16488945132582522,0.017878506181068676,0.12650392428303336,0.059223656995194496,0.7617077200360468,0.7623591087811271,0.7580726839439976,0.7666942833471416,0.7617222820704258,"[[50532 16243]
 [15488 50897]]",0.13263874,2.7605769634246826,0.08884564
2,SEX,PINCP,k-anonymity,10,0.4,0.22962923188630352,0.16960478094120168,0.017411233499396217,0.13481135892953294,0.05875561211427971,0.7609041754280564,0.762689882381002,0.7564874096198488,0.7689949046309239,0.7609101254757976,"[[50160 16469]
 [15369 51162]]",0.13277207,2.7480389232948155,0.08837636
3,SEX,PINCP,k-anonymity,10,0.4,0.21312746801277416,0.15874782428477574,0.021447519538522974,0.11373023472345895,0.07093838436328836,0.7599954941423851,0.7605762531558327,0.7558818273869796,0.7653293530538091,0.7600156857588708,"[[50439 16394]
 [15565 50762]]",0.13503145,3.02474613358557,0.08936741
4,SEX,PINCP,k-anonymity,10,0.4,0.2173874697122084,0.15881990539650548,0.020612983386545713,0.11592351020156427,0.07435508544760006,0.761182036647642,0.7620985539338536,0.7553795731933384,0.7689381359258477,0.7612212123784773,"[[50423 16495]
 [15306 50936]]",0.13739662,2.8814632892608643,0.09062634
5,SEX,PINCP,k-anonymity,10,0.4,0.22542016058512898,0.16241942205273385,0.013612875390366597,0.13372744946633205,0.05896094147654807,0.7603033944127365,0.760906693833523,0.7526972553204102,0.7692971826719176,0.7603784096260987,"[[50453 16687]
 [15231 50789]]",0.1378775,2.8444858722356523,0.090757735
6,SEX,PINCP,k-anonymity,10,0.4,0.22814505834429505,0.16810436547889185,0.01838722376126889,0.12852648869904923,0.0653317556191485,0.7611144487834185,0.7618691141021995,0.7584963033627474,0.7652720546214696,0.7611198121485832,"[[50464 16202]
 [15608 50886]]",0.13685663,2.6656508445739746,0.09071258
7,SEX,PINCP,k-anonymity,10,0.4,0.2331967448218904,0.1768752075237372,0.01805096024550512,0.1394870798331437,0.05408565073643512,0.7593872033643737,0.760791984590345,0.7559944210338893,0.7656508279986776,0.7593904003385468,"[[50169 16445]
 [15595 50951]]",0.10787803,2.8391115194310954,0.07563446
8,SEX,PINCP,k-anonymity,10,0.4,0.2412312773046304,0.18578040820535835,0.02270174297572769,0.13400291277399606,0.07090230568254663,0.7604085310904175,0.7598494542717351,0.7549396473069387,0.7648235418908066,0.7604471156831467,"[[50783 16384]
 [15520 50473]]",0.10964148,3.02392315864563,0.076513305
9,SEX,PINCP,k-anonymity,10,0.4,0.21813475129015708,0.1584328805280123,0.018978018694970844,0.11841532036116711,0.07167936157742838,0.760491138480024,0.7611637398434867,0.7561298577634946,0.7662650965728329,0.7605133403626617,"[[50446 16391]
 [15502 50821]]",0.13344504,3.229930782708051,0.0890698
10,SEX,PINCP,k-anonymity,10,0.4,0.22435256683917126,0.16319848044749807,0.018534827655817487,0.12479188793754986,0.07019799593832077,0.7598903574647041,0.7609370210029683,0.7556878935487703,0.7662595810682609,0.7599068642237025,"[[50302 16451]
 [15522 50885]]",0.13199702,2.881499447915472,0.08857358
11,SEX,PINCP,k-anonymity,10,0.4,0.24071894347932654,0.18327916454052273,0.016167599012076983,0.14599598461214813,0.05324387645405593,0.7587413637729048,0.7585310122966838,0.7539070670850142,0.7632120277097135,0.758772436907686,"[[50575 16471]
 [15655 50459]]",0.1102673,3.3774164290804043,0.07696208
12,SEX,PINCP,k-anonymity,10,0.4,0.22812173867221197,0.1700276941387977,0.019007045250513777,0.13124151455324812,0.0603241998018641,0.7614974466806849,0.7631887018961905,0.7581854277163768,0.7682584480506808,0.7614940939668855,"[[50225 16322]
 [15437 51176]]",0.13613081,2.7485122699203535,0.09005063
13,SEX,PINCP,k-anonymity,10,0.4,0.2206833784843194,0.16338760197943747,0.02004747683955388,0.12326687643738363,0.06537764016309688,0.7615049564433763,0.7631873294259766,0.7561505385877033,0.7703563202818047,0.7615249854544747,"[[50228 16503]
 [15255 51174]]",0.13610683,2.9364430911586377,0.09050969
14,SEX,PINCP,k-anonymity,10,0.4,0.2294368418397965,0.16714304512930755,0.01587394491596139,0.13558566728950125,0.05972367679961965,0.7605136677680985,0.7623235500171419,0.7547966231772832,0.7700021078623265,0.760536698652628,"[[50128 16614]
 [15276 51142]]",0.13710164,2.442812120728497,0.09065359
15,SEX,PINCP,k-anonymity,10,0.4,0.2402784626140287,0.1821922637403356,0.018700955336809044,0.14157793789540615,0.0584122177094456,0.7593496545509162,0.7601045074450324,0.7579653020394757,0.7622558219846549,0.759348737627343,"[[50348 16211]
 [15834 50767]]",0.10824841,2.447221517562866,0.07561593
16,SEX,PINCP,k-anonymity,10,0.4,0.23515520170401877,0.17867872741083246,0.020981182851635305,0.13569258315782218,0.06476579771311863,0.7592520276359267,0.7605145597705099,0.7524316334072432,0.7687730320787772,0.7593043627263695,"[[50200 16748]
 [15310 50902]]",0.10864277,2.5087117529483725,0.076323755
17,SEX,PINCP,k-anonymity,10,0.4,0.24566487644506524,0.1829174602191027,0.014093837689948874,0.15130322145914707,0.04994594980070877,0.760926704716131,0.7614194176940083,0.7582202719443574,0.7646456740321512,0.7609347307874321,"[[50525 16199]
 [15636 50800]]",0.10833293,2.7573292688183746,0.07549081
18,SEX,PINCP,k-anonymity,10,0.4,0.24225036807775457,0.18273443448503246,0.015395879503968257,0.14716969257213477,0.0535243773034868,0.7582457194352659,0.758104026089178,0.7560248186559558,0.7601947014677959,0.7582521963972014,"[[50523 16279]
 [15913 50445]]",0.10604529,2.951876929908539,0.075231805
19,SEX,PINCP,k-anonymity,10,0.4,0.22480790404986117,0.16354362054946658,0.015910844073198205,0.1267476202049334,0.06365072104091463,0.7621808350856113,0.7618911562579889,0.7585943582679523,0.7652167346322308,0.762197613021866,"[[50827 16123]
 [15545 50665]]",0.13522077,3.2877692681417807,0.089888856
20,SEX,PINCP,k-anonymity,10,0.4,0.23625651462569858,0.17958894857196805,0.017812356245002325,0.1385121498604712,0.05701220572594545,0.7596951036347251,0.7594548475121592,0.757944962938511,0.7609707597053373,0.7596989050626898,"[[50647 16132]
 [15867 50514]]",0.107722245,2.635079860687256,0.0757245
21,SEX,PINCP,k-anonymity,10,0.4,0.2295402593770161,0.170337724098925,0.018436198364480516,0.12976640435106115,0.06466187989296823,0.7614223490537699,0.7616174804343094,0.7571914538075913,0.7660955543814627,0.7614457447615302,"[[50641 16274]
 [15495 50750]]",0.13586637,2.68428925437494,0.09052485
22,SEX,PINCP,k-anonymity,10,0.4,0.23939672973618614,0.1841601508007228,0.017455929118295632,0.14346798419631218,0.05345868692376754,0.7590868128567138,0.7583063361711746,0.7549731465090461,0.7616690882673447,0.7591063662180988,"[[50755 16333]
 [15747 50325]]",0.107306406,2.696400435911874,0.0755372
23,SEX,PINCP,k-anonymity,10,0.4,0.22411510886633246,0.16457320217068283,0.019618082375143953,0.12638064625349094,0.06249465064818438,0.7646215079603484,0.7666281970142586,0.7586354258768052,0.7747911806757468,0.764642086628063,"[[50336 16379]
 [14964 51481]]",0.13825656,2.2717621706201263,0.09112673
24,SEX,PINCP,k-anonymity,10,0.4,0.24712801188033462,0.1885603263829856,0.01653757219488261,0.1522117982859092,0.051913676874182024,0.7585085611294683,0.7594605309416772,0.7541969989600357,0.764798047516459,0.7585276792543888,"[[50238 16545]
 [15612 50765]]",0.11122662,3.145925283432007,0.07739003
25,SEX,PINCP,k-anonymity,10,0.4,0.22608972437162034,0.16609171033301273,0.01575243402098414,0.1311387691080547,0.06014328218017351,0.760416040853109,0.7606012171420424,0.7559665871121718,0.7652930250819202,0.7604420516299543,"[[50577 16360]
 [15543 50680]]",0.13397983,2.096902313993765,0.08903243
26,SEX,PINCP,k-anonymity,10,0.4,0.23743887728251772,0.17343977988138948,0.013599613134055999,0.1445612959988736,0.05425512279722322,0.7615575247822168,0.7622983342691372,0.7542071580943351,0.7705649982594481,0.7616258639138169,"[[50497 16592]
 [15159 50912]]",0.13521996,2.9180071353912354,0.089986846
27,SEX,PINCP,k-anonymity,10,0.4,0.2298559448954945,0.16826435194260358,0.014056687230644127,0.1389807154120389,0.0536681386762331,0.7600931210573746,0.7612727734684421,0.7555924761170119,0.7670391229708159,0.760111226404364,"[[50278 16476]
 [15470 50936]]",0.132836,2.182478189468384,0.088733524
28,SEX,PINCP,k-anonymity,10,0.4,0.2420657165281555,0.1840123375199748,0.016224937652412397,0.1514631498061357,0.05125394417110818,0.7570366476419346,0.7587739246490058,0.7493041954437687,0.7684860750317163,0.7570995828943609,"[[49924 17024]
 [15329 50883]]",0.10925337,2.6478796005249023,0.075957105
29,SEX,PINCP,k-anonymity,10,0.4,0.24098292567455243,0.1892121842876463,0.021391551199485437,0.1410822933584074,0.057757736213979616,0.7581030339441274,0.7576790268342776,0.7557629967583144,0.7596047967418358,0.7581094349371333,"[[50591 16274]
 [15937 50358]]",0.10899802,2.288036923291517,0.076200195
