SEED,dataset,protected_att,target,method,anon_parameter,supp_level,SPD,EOD,MAD,PED,PRD,ACC,f1,Precision,Recall,ROC_AUC,CM,INF
49,ACSIncome_10000,SEX,PINCP,l-diversity,2,50,-0.2174181300427147,-0.19814169570267137,-0.021025154247745537,-0.24433497536945814,0.010079214516385937,0.5771739130434783,0.6977466977466977,0.6026845637583893,0.8284132841328413,0.5226722505320291,"[[ 82 296]
 [ 93 449]]",0.507032941890504
0,ACSIncome_26000,SEX,PINCP,l-diversity,2,10,-0.04047534165181224,-0.03485439119468012,0.028544266191324996,-0.04418236226016546,-0.004117344312918159,0.5706521739130435,0.20841683366733466,0.416,0.13903743315508021,0.5026688997277233,"[[473  73]
 [322  52]]",0.0879760564721928
1,ACSIncome_26000,SEX,PINCP,l-diversity,2,20,0.03555292726197515,0.07037393676777404,0.06292134831460672,0.013543025696295868,0.016593362654937993,0.5695652173913044,0.2528301886792453,0.46853146853146854,0.1731266149870801,0.5152687483941029,"[[457  76]
 [320  67]]",0.12518068798292015
2,ACSIncome_26000,SEX,PINCP,l-diversity,2,30,0.008150256441828208,-0.0071294559099437105,0.04652418319844287,0.015421776291341532,-0.1165341812400636,0.5391304347826087,0.22344322344322345,0.3836477987421384,0.15762273901808785,0.48687891172292763,"[[435  98]
 [326  61]]",0.21191190068819032
3,ACSIncome_26000,SEX,PINCP,l-diversity,2,40,-0.09183673469387754,-0.048222996515679434,0.04608448030374934,-0.12198142414860683,0.07478340173278614,0.5315217391304348,0.2945990180032733,0.38961038961038963,0.23684210526315788,0.48786549707602345,"[[399 141]
 [290  90]]",0.26776140123139436
4,ACSIncome_26000,SEX,PINCP,l-diversity,2,50,-0.1074630274653115,-0.08406456505254034,0.0425303108167267,-0.1246648036808084,0.006872082166199833,0.5206521739130435,0.3814866760168303,0.4146341463414634,0.35324675324675325,0.4971841242869281,"[[343 192]
 [249 136]]",0.7848469791652272
5,ACSIncome_26000,SEX,PINCP,l-diversity,2,10,0.0035823829936055887,0.017096791646377757,0.051141116588134694,-0.004901960784313722,0.038461538461538436,0.5793478260869566,0.11845102505694761,0.48148148148148145,0.06753246753246753,0.5075980094671684,"[[507  28]
 [359  26]]",0.054719712634490165
6,ACSIncome_26000,SEX,PINCP,l-diversity,2,20,-0.021250880298444963,-0.031166814551907715,0.031319591160852034,-0.01246591351772497,-0.08684863523573194,0.5880434782608696,0.13272311212814644,0.5087719298245614,0.07631578947368421,0.5122319688109161,"[[512  28]
 [351  29]]",0.059153879213622244
7,ACSIncome_26000,SEX,PINCP,l-diversity,2,30,-0.06410091511487764,-0.016642033697901265,0.05569291012247579,-0.09661161201095775,0.06091588624452271,0.5315217391304348,0.26324786324786326,0.35648148148148145,0.2086720867208672,0.47820174209001615,"[[412 139]
 [292  77]]",0.17225235302310749
8,ACSIncome_26000,SEX,PINCP,l-diversity,2,40,-0.02864647222663183,-0.0016025641025640969,0.020170387581237237,-0.04585913567099226,0.10470085470085472,0.5728260869565217,0.10478359908883828,0.30666666666666664,0.06318681318681318,0.48483081666534905,"[[504  52]
 [341  23]]",0.06356990068814918
9,ACSIncome_26000,SEX,PINCP,l-diversity,2,50,-0.036697941888619856,0.015569823434991942,0.025953389830508433,-0.07548770144189992,0.1402661175352447,0.5445652173913044,0.3164763458401305,0.4311111111111111,0.25,0.5046992481203008,"[[404 128]
 [291  97]]",0.6374791957590215
10,ACSIncome_26000,SEX,PINCP,l-diversity,2,10,-0.10582402552997491,-0.06270890643949478,0.07531722513486816,-0.13541845905414884,0.1167076167076167,0.5706521739130435,0.16842105263157894,0.37383177570093457,0.10869565217391304,0.4936594202898551,"[[485  67]
 [328  40]]",0.09730724993283875
11,ACSIncome_26000,SEX,PINCP,l-diversity,2,20,-0.12144590188793691,-0.08672005737508964,0.06476988399423766,-0.14432746700188562,0.06682242990654208,0.5684782608695652,0.2551594746716698,0.40718562874251496,0.18579234972677597,0.5035459943579728,"[[455  99]
 [298  68]]",0.11699473987679967
12,ACSIncome_26000,SEX,PINCP,l-diversity,2,30,0.013582479977591988,0.033158508158508126,0.019607005350386286,-0.00022700566178823767,0.018024466423737617,0.532608695652174,0.3064516129032258,0.3815261044176707,0.2560646900269542,0.4877773359060089,"[[395 154]
 [276  95]]",0.23421787105446673
13,ACSIncome_26000,SEX,PINCP,l-diversity,2,40,-0.07081407749733382,-0.0701982450438739,0.008934707903780037,-0.07100624877406339,-0.014141414141414121,0.5380434782608695,0.2144177449168207,0.3717948717948718,0.15064935064935064,0.48373589027794633,"[[437  98]
 [327  58]]",0.1982013340849778
14,ACSIncome_26000,SEX,PINCP,l-diversity,2,50,-0.05967859161754019,-0.051863258392362166,0.02213661043840931,-0.06443425155255494,0.00016546703069414415,0.5434782608695652,0.375,0.40514469453376206,0.3490304709141274,0.5090411746341656,"[[374 185]
 [235 126]]",0.7659991033105149
15,ACSIncome_26000,SEX,PINCP,l-diversity,2,10,-0.21642145230185095,-0.15959131949944558,0.06298054105363071,-0.2569169960474308,0.18086956521739134,0.5358695652173913,0.1958568738229755,0.37142857142857144,0.1329923273657289,0.48332036028021796,"[[441  88]
 [339  52]]",0.08850276684491437
